"esh_id","name","postal_cd","c2_prediscount_budget_15","c2_prediscount_remaining_17","c2_postdiscount_remaining_17","needs_wifi"
"928804","Bonner School District 14","MT",60467.18,60467.18,48373.744,"f"
"928810","Bridger School District 2","MT",37855.88,37855.88,27440.396,"f"
"928813","Broadview School District 21 J","MT",28238.4,28238.4,18825.6,"f"
"928818","Brorson School District 11","MT",9412.8,9412.8,6588.96,NA
"928821","Browning School District 9","MT",347149.06,305843.98,248672.023,"f"
"928824","Bynum Elementary School District","MT",9412.8,9412.8,6588.96,NA
"928826","Cardwell School Dist 16-31","MT",9412.8,9412.8,6588.96,NA
"928828","Carter Elementary","MT",9412.8,9412.8,6588.96,NA
"928831","Cascade School District 3 N B","MT",49775.41,46174.58,32322.206,"f"
"928832","Cayuse Prairie School Dist 10","MT",38418.63,33134.63,20711.094,"f"
"929141","Centerville School District 5&C","MT",52435.53,50763.53,39986.171,"f"
"928837","Charlo School District 7 J","MT",45478.25,45478.25,35078.105,"f"
"928749","Chester-Joplin-Inverness Public Schools","MT",46040.92,41641.72,29790.987,"f"
"928840","Chinook School District 10","MT",74484.08,74484.08,52507.18,"f"
"928844","Choteau School District 1","MT",55300.33,55300.33,36807.203,"f"
"928847","Circle Public Schools","MT",39237.11,39237.11,25424.826,"f"
"928848","Clancy School District 1","MT",46501.41,46501.41,27900.846,NA
"928850","Cohagen Elem School Dist 27","MT",9412.8,9412.8,6588.96,NA
"928852","Colstrip Public School Dist 19","MT",97146.51,97146.51,62585.066,"f"
"928859","Cooke City Elem","MT",9412.8,9412.8,6588.96,NA
"928861","Cottonwood School District 22","MT",9412.8,9412.8,6588.96,NA
"928977","Cottonwood School District 57","MT",9412.8,9412.8,4706.4,"f"
"928862","Creston School District 9","MT",9412.8,9412.8,6588.96,NA
"928874","Davey School District 12","MT",9412.8,9412.8,4706.4,"f"
"928877","Deer Creek School District 3","MT",9412.8,9412.8,6588.96,NA
"928881","Deerfield School District 15","MT",9412.8,9412.8,8000.88,NA
"928880","Deer Park School District 2","MT",26908.38,26908.38,17894.586,"f"
"928887","Divide School District 4","MT",9412.8,9412.8,2353.2,NA
"928888","Dixon School District 9","MT",18825.6,18825.6,16001.76,"t"
"928893","Dupuyer School District 2","MT",9412.8,9412.8,6588.96,NA
"928894","East Glacier Park Sch Dist 50","MT",9822.08,9822.08,8348.768,"f"
"928898","Elliston School District 27","MT",9412.8,9412.8,8000.88,"f"
"928899","Elysian School District 23","MT",48854.59,48854.59,30254.034,"f"
"928900","Ennis School District 52","MT",59392.89,59392.89,35635.734,"f"
"928901","Eureka School District 13","MT",111112.28,105921.28,80505.469,"f"
"928905","Fair-Mont-Egan School Dist 3","MT",31665.95,31665.95,15832.975,"f"
"928906","Fairview School Dist 3 & 13","MT",48701.12,48701.12,26529.834,"f"
"928908","Fishtail School District 13","MT",9412.8,9412.8,6588.96,NA
"928920","Fortine School District 14","MT",18825.6,18825.6,13177.92,NA
"928926","Froid Schools Dists 65 & 65E","MT",30949.73,27237.63,17173.122,"f"
"928927","Fromberg School District 30-6","MT",28340.74,28340.74,23148.349,"f"
"928928","Frontier School District 3","MT",27982.67,27982.67,22386.136,"f"
"928929","Galata School District 21","MT",9412.8,9412.8,5647.68,NA
"928930","Gallatin Gateway Sch Dist 35","MT",27675.73,27675.73,16605.438,"f"
"929087","Garrison School District 20","MT",9412.8,9412.8,2353.2,"t"
"928941","Geyser School District 58","MT",28238.4,28238.4,20708.16,"f"
"928945","Gold Creek Elem School Dist 33","MT",9412.8,9412.8,2353.2,NA
"928946","Golden Ridge Elem Sch Dist 45","MT",9412.8,9412.8,6588.96,NA
"928948","Grant School District 7","MT",9412.8,9412.8,7530.24,"f"
"928953","Greenfield Elem School Dist 75","MT",18825.6,18825.6,13177.92,NA
"928954","Grey Cliff Elem School Dist 16","MT",9412.8,9412.8,6588.96,NA
"928955","Hall School District 8","MT",10129.02,10129.02,8103.216,NA
"928956","Hamilton School District 3","MT",242789.54,242789.54,180465.373,"f"
"928959","Hardin School Dist 1 & 17-H","MT",309907.06,271310.25,230613.7125,"f"
"928957","Hawks Home School District 1","MT",9412.8,9412.8,6588.96,NA
"928745","Heart Butte School District 1","MT",33558.72,33558.72,28524.912,"f"
"928971","Helena Flats School Dist 15","MT",41334.56,41334.56,29875.472,"f"
"928974","Helmville School District 15","MT",9412.8,9412.8,6588.96,"t"
"928976","Highwood School District 28","MT",28238.4,28238.4,18825.6,"f"
"928986","Huntley Project School Dist 24","MT",126612.75,112096.91,79859.51,"f"
"928987","Hysham School District 7 & 1","MT",28238.4,28238.4,22120.08,NA
"928989","Independent School District 52","MT",46961.82,46961.82,23480.91,NA
"928993","Joliet School District 7","MT",55453.8,55453.8,33272.28,"f"
"928933","Jordan Public Schools","MT",29568.5,29568.5,18682.38,"f"
"929000","Kester School District 23","MT",9412.8,9412.8,6588.96,NA
"929001","Kila School District 20","MT",30898.6,30898.6,23777.6,"f"
"929002","King Colony School Dist 40","MT",9412.8,9412.8,8000.88,NA
"928868","Kinsey School District 63","MT",9822.08,9822.08,4911.04,"f"
"929003","Kircher School District","MT",9412.8,9412.8,8000.88,NA
"929004","Knees School District 59","MT",9412.8,9412.8,6588.96,NA
"928740","Lame Deer School District 6","MT",86864.02,86864.02,73834.417,"f"
"929010","Lamotte School District 43","MT",18825.6,18825.6,13177.92,NA
"929018","Lima School District 12","MT",28238.4,25738.4,18708.16,"f"
"928876","Lindsay School District 367","MT",9412.8,9412.8,6588.96,NA
"929065","Livingston Public Schools","MT",222071.09,196483.11,146231.508,"f"
"929028","Luther School District 10","MT",9412.8,9412.8,6588.96,NA
"929030","Malmborg Elem School Dist 47","MT",9412.8,9412.8,6588.96,NA
"929031","Malta School District 14-A","MT",86608.21,81729.25,52974.715,"f"
"929035","Marion School District 54","MT",26141.03,26141.03,19971.544,NA
"928833","Mccormick School District 15","MT",9412.8,9412.8,6588.96,NA
"929036","Mcleod School District 29","MT",9412.8,9412.8,6588.96,NA
"929038","Melrose School District 5","MT",9412.8,9412.8,2353.2,NA
"929040","Melstone School Dist 64 J-64 H","MT",28238.4,28238.4,22590.72,"f"
"929041","Melville School District 5","MT",9412.8,9412.8,6588.96,NA
"929082","Miami School District 31","MT",9412.8,9412.8,6588.96,NA
"928865","Miles City Unif Sch Dist 1","MT",241868.72,222312.34,152960.629,"t"
"929046","Molt School District 12-12","MT",9412.8,9412.8,2353.2,NA
"929051","Morin School District 17","MT",9412.8,9412.8,8000.88,NA
"928640","Mountain View Elem","MT",9412.8,9412.8,6588.96,NA
"928942","North Gildford School Dist 89","MT",9412.8,9412.8,8000.88,"f"
"929053","North Harlem Colony Elem","MT",9412.8,9412.8,8000.88,NA
"929056","Nye Elementary","MT",9412.8,9412.8,6588.96,NA
"928913","Olney-Bissell School Dist 58","MT",21076.52,21076.52,15919.936,"f"
"929057","Opheim School District 9 D","MT",28238.4,28238.4,19766.88,"f"
"929058","Ovando School District 11","MT",9412.8,9412.8,5647.68,NA
"929064","Park City School District 5","MT",52230.93,52230.93,31338.558,"f"
"929066","Pass Creek Elem","MT",9412.8,9412.8,6588.96,NA
"929068","Pendroy School District 61","MT",9412.8,9412.8,6588.96,NA
"929070","Pine Creek School District 19","MT",18825.6,18825.6,13177.92,NA
"929071","Pine Grove Elem","MT",9412.8,9412.8,6588.96,NA
"929072","Pioneer School District 41","MT",9822.08,9822.08,5893.248,NA
"929075","Pleasant Valley School Dist 27","MT",9412.8,9412.8,6588.96,NA
"929079","Polaris School District 21","MT",9412.8,9412.8,2353.2,NA
"929093","Rapelje School District 32","MT",28238.4,28238.4,17884.32,NA
"929094","Rau School District 21","MT",11203.31,11203.31,6721.986,NA
"929100","Reichle School District 26","MT",9412.8,9412.8,6588.96,NA
"929102","Richey Public School District","MT",28238.4,28238.4,16001.76,"f"
"929103","Roberts K-12 School District","MT",28238.4,28238.4,17884.32,"f"
"929107","Rosebud School District 12","MT",28238.4,28238.4,23061.36,"f"
"928935","Ross School District 52","MT",9412.8,9412.8,6588.96,NA
"929111","Ryegate Public School District","MT",28238.4,28238.4,22590.72,"f"
"928835","Saint Ignatius Sch District 28","MT",84255.03,84255.03,70373.6685,"f"
"928936","Sand Springs Sch District 42","MT",9412.8,9412.8,6588.96,NA
"929116","Scobey School District 1","MT",45785.19,45785.19,27471.114,"f"
"929123","Shepherd School District 37","MT",126152.34,126152.34,75691.404,"f"
"929125","Sheridan School District 5","MT",33865.66,33865.66,25588.522,"f"
"928643","South Stacey Elem","MT",9412.8,9412.8,6588.96,NA
"929131","Spring Creek Colony Dist 104","MT",9412.8,9412.8,8000.88,NA
"928867","Spring Creek School Dist 16","MT",9412.8,9412.8,6588.96,NA
"928792","Spring Creek Sd 1 & 17","MT",9412.8,9412.8,6588.96,NA
"929132","Springdale School Dist 63-56","MT",9412.8,9412.8,6588.96,NA
"929133","Springhill School District 20","MT",9412.8,9412.8,6588.96,NA
"929142","Sunburst School District 2","MT",50696.15,50696.15,22887.45,"f"
"929144","Sunset School District 30","MT",9412.8,9412.8,6588.96,NA
"929006","Swan Lake-Salmon Elem","MT",9412.8,9412.8,6588.96,NA
"929147","Swan River School District 4","MT",18825.6,18825.6,13177.92,NA
"929148","Swan Valley School District 33","MT",18825.6,18825.6,13177.92,NA
"929149","Sweet Grass Co High Sch Dist","MT",25322.55,25322.55,15193.53,"f"
"928869","S Y School District 83","MT",9412.8,9412.8,6588.96,NA
"929150","Target Range School Dist 23","MT",89933.42,89933.42,56123.979,"f"
"929154","Thompson Falls Sch District 2","MT",69675.38,69380.94,55504.752,NA
"929157","Three Forks School Dist J-24","MT",102824.9,97267.9,60769.149,"f"
"929158","Trail Creek School District 13","MT",9412.8,9412.8,6588.96,NA
"929159","Trego School District 53","MT",9412.8,9412.8,8000.88,"f"
"929160","Trinity Elem","MT",9412.8,9412.8,6588.96,NA
"929165","Turner School District 43","MT",28238.4,28238.4,16001.76,"f"
"929167","Ulm School District 85","MT",28801.15,25931.2,19680.942,"f"
"929005","Upper West Shore Sch Dist 33","MT",9412.8,9412.8,6588.96,NA
"929169","Valier School District 18","MT",38520.89,38520.89,29404.792,"f"
"929170","Valley View School District 35","MT",9412.8,9412.8,6588.96,NA
"928829","Vaughn School District 74","MT",39697.52,39118.52,32207.146,"f"
"929171","Victor School District 7","MT",44813.24,44813.24,35850.592,"f"
"929172","Vida School District 134","MT",18825.6,18825.6,10354.08,NA
"929177","Westby School District 3","MT",28238.4,28238.4,16001.76,"f"
"929174","West Valley Elem School Dist 1","MT",120473.95,120473.95,75215.647,"f"
"929176","West Yellowstone Sch Dist 69","MT",44762.03,44762.03,29450.861,"f"
"929182","Whitewater School Dist 20 D","MT",28238.4,27509.52,22007.616,"f"
"929184","Wibaux School District 6","MT",31870.55,30308.75,19074.47,"f"
"929189","Wisdom School District 16","MT",9412.8,9412.8,2353.2,NA
"928909","Wise River School District 11","MT",9412.8,9412.8,2353.2,NA
"929190","Wolf Creek School District 13","MT",9412.8,9412.8,7530.24,NA
"929193","Woodman School District 18","MT",18825.6,18825.6,13177.92,NA
"929198","Yaak Elementary","MT",9412.8,9412.8,6588.96,NA
"929199","Yellowstone Academy School District 58","MT",15653.94,15653.94,13305.849,NA
"929203","Yellowstone School District 14","MT",15653.94,15653.94,9392.364,NA
"929200","Zurich School District 17","MT",9412.8,9412.8,7530.24,NA
"929525","Camden County School District","NC",294355.46,253313.5,151988.1,"t"
"929554","Halifax Co School District","NC",445830.35,403586.75,343048.7375,"t"
"933635","Apple Creek 39","ND",9412.8,9412.8,2353.2,NA
"933637","Bakker 10","ND",9412.8,9412.8,6588.96,NA
"933641","Belcourt 7","ND",255067.14,247462.14,210342.819,"f"
"933659","Belfield 13","ND",57244.31,57244.31,32305.435,NA
"933645","Bowman Co 1","ND",150144.79,150144.79,76013.675,NA
"933646","Burke Central 36","ND",29824.31,29824.31,18835.866,NA
"933647","Central Cass 17","ND",188000.75,188000.75,106124.505,NA
"933588","Central Elem 32","ND",9412.8,9412.8,6588.96,NA
"933653","Drayton 19","ND",42204.25,39618.66,30298.351,"f"
"933660","Emerado 127","ND",17495.58,17495.58,13996.464,NA
"933614","Enderlin Area School District 24","ND",74586.42,74586.42,52210.494,NA
"933608","Fordville-Lankin Public School","ND",18825.6,18825.6,13177.92,NA
"933585","Fort Ransom School District 6","ND",9412.8,9412.8,4706.4,NA
"933666","Fort Totten School District 30","ND",103745.72,103745.72,88183.862,NA
"933668","Garrison School District 51","ND",63383.11,56559.65,37155.121,"f"
"933670","Glenburn School District 26","ND",68447.62,67631.62,47342.134,"f"
"933669","Glen Ullin School District 48","ND",36883.93,36883.93,23071.638,"f"
"933671","Goodrich 16","ND",18825.6,18825.6,14119.2,"f"
"933674","Grenora 99","ND",43278.54,43278.54,30294.978,NA
"933649","Griggs County Central 18","ND",63996.99,63996.99,44797.893,NA
"933676","Halliday School District 19","ND",18825.6,18825.6,14119.2,NA
"933677","Hankinson School District 8","ND",60620.65,55501.09,35157.641,"f"
"933680","Hatton Eielson 7","ND",38674.44,38674.44,27072.108,"f"
"933681","Hazelton-Moffit-Braddock 6","ND",32535.64,32535.64,24371.036,"t"
"933683","Hettinger 13","ND",65531.69,65531.69,41651.758,NA
"933685","Hope 10","ND",10589.43,10589.43,6353.658,NA
"933687","Horse Creek 32","ND",9412.8,9412.8,6588.96,NA
"933689","Kensal School District 19","ND",18825.6,18825.6,13177.92,NA
"933615","Kidder County 1","ND",94895.59,94895.59,67746.755,"f"
"933574","Linton School District 36","ND",76888.47,70764.08,45405.791,NA
"933609","Litchville-Marion 46","ND",19081.41,19081.41,13356.987,NA
"933701","Little Heart 4","ND",9412.8,9412.8,2353.2,NA
"933702","Lone Tree 6","ND",9412.8,9412.8,4706.4,NA
"933705","Mandaree 36","ND",27778.07,27778.07,19444.649,NA
"933706","Manning 45","ND",9412.8,9412.8,6588.96,NA
"933707","Manvel 125","ND",24862.14,21629.61,12977.766,NA
"933708","Maple Valley School District 4","ND",46143.26,46143.26,28627.236,NA
"933710","Marmarth 12","ND",9412.8,9412.8,6588.96,NA
"933592","May-Port C G Public School","ND",91161.18,91161.18,56369.531,NA
"933712","Mcclusky School District 19","ND",18825.6,18825.6,12236.64,NA
"933715","Menoken 33","ND",9412.8,9412.8,4706.4,NA
"933717","Milnor School District 2","ND",50696.23,44786.28,30575.504,"f"
"933718","Minnewaukan 5","ND",44097.02,44097.02,32279.834,"f"
"933601","Mohall-Lansford-Sherwood 1","ND",80622.88,80622.88,50599.043,NA
"933597","Mott -Regent Public School District #1","ND",33149.52,33149.52,22161.068,NA
"933572","Naughton 25","ND",9412.8,9412.8,6588.96,NA
"933726","Nedrose 4","ND",69061.5,69061.5,48343.05,NA
"933727","Nesson 2","ND",81032.16,81032.16,51888.207,NA
"933630","Newburg United School Dist 54","ND",20462.64,20462.64,13218.864,NA
"933730","New Town 1","ND",154697.76,154697.76,120826.931,NA
"933606","North Border School District 100","ND",91416.91,78242.23,49001.836,NA
"933595","Northern Cass Dist 97","ND",159762.27,154381.62,80675.499,NA
"933732","North Sargent 3","ND",58625.54,58625.54,37600.15,NA
"933617","North Star School District 10","ND",71056.61,71056.61,45473.161,"f"
"933735","Oberon 16","ND",9412.8,9412.8,8000.88,NA
"933737","Page 80","ND",14119.24,14119.24,8471.544,NA
"933628","Park River Area 8","ND",66605.98,66605.98,46624.186,NA
"933743","Pingree Buchanan Public School","ND",22099.68,21605.66,14221.85,NA
"933578","Powers Lake 27","ND",27164.19,27164.19,16298.514,NA
"933599","Richardton - Taylor School District","ND",47882.64,47882.64,30770.735,NA
"933586","Richland Public Schools","ND",42511.19,42511.19,25506.714,"t"
"933745","Robinson 14","ND",9412.8,9412.8,6588.96,NA
"933746","Rolette School District 29","ND",36423.52,36423.52,28197.536,NA
"933747","Roosevelt 18","ND",9412.8,9412.8,7530.24,"f"
"933751","Sawyer 16","ND",22764.69,22764.69,14600.094,NA
"933752","Selfridge School District 8","ND",24145.92,24145.92,20524.032,"t"
"933756","South Prairie 70","ND",59239.42,59239.42,35543.652,NA
"933760","Stanley 2","ND",105740.83,105740.83,63444.498,NA
"933762","Sterling 35","ND",9412.8,9412.8,6588.96,NA
"933763","Surrey 41","ND",91928.53,91928.53,57827.496,NA
"933765","Sweet Briar 17","ND",9412.8,9412.8,6588.96,NA
"933767","Turtle Lake-Mercer District 72","ND",38111.69,38111.69,23808.294,NA
"933768","Twin Buttes Elementary School","ND",9412.8,9412.8,6588.96,NA
"933770","United 7","ND",100062.44,100062.44,50031.22,NA
"933624","Valley-Edinburg School District 118","ND",29824.31,29824.31,21710.868,NA
"933772","Wahpeton School District 37","ND",187079.93,187079.93,125523.113,"f"
"933774","Washburn School District 4","ND",67987.21,67987.21,37615.497,NA
"933776","Westhope School District 17","ND",29363.9,29363.9,18559.62,NA
"933777","White Shield 85","ND",38981.38,38981.38,30970.246,NA
"933779","Wing School District 28","ND",25476.02,25476.02,16421.29,NA
"933781","Wolford Public School District #1","ND",18825.6,18825.6,14119.2,NA
"933782","Wyndmere 42","ND",67526.8,67526.8,37139.74,NA
"933783","Zeeland 4","ND",18825.6,18825.6,12236.64,NA
"936013","Adams Central High School Dist","NE",130909.91,125282.82,64836.031,"f"
"936016","Allen Cons School District 70","NE",30387.06,30387.06,21270.942,"f"
"936019","Arapahoe Public School Dist","NE",46347.94,46347.94,35129.283,NA
"936023","Arlington Public Schools","NE",95765.28,84408.53,46510.425,"f"
"935934","Arnold Public School District","NE",24248.26,24248.26,15914.839,NA
"936024","Arthur County Schools","NE",19388.35,19388.35,7340.975,NA
"936028","Axtell Community School Dist","NE",36883.93,36883.93,22130.358,"f"
"936030","Battle Creek Public Schools","NE",63076.17,58476.17,35085.702,"t"
"936032","Bellevue Public School Dist","NE",1479450.8,1479450.8,852710.014,"f"
"936033","Bennington Public Schools","NE",357892.04,327174.35,130869.74,"f"
"936038","Brady Public School District","NE",26703.78,26703.78,17173.293,NA
"936039","Burwell Public Schools Distrist 100","NE",58983.61,58983.61,43774.741,"f"
"935906","Callaway Public School Dist","NE",31768.29,28623.29,18669.462,NA
"935907","Cambridge Public School Dist","NE",34837.69,34837.69,26028.512,NA
"1086737","Central Valley Public Schools","NE",42357.72,42357.72,31584.126,"f"
"936043","Chadron Public School District","NE",134593.19,126792.69,91985.014,"f"
"936045","Clarkson Public Schools","NE",27931.54,27931.54,18247.583,"f"
"936128","Conestoga Public School Dist","NE",101750.61,96890.61,58134.366,"t"
"935976","Creek Valley Public Schools","NE",35298.1,32687,24131.984,NA
"936052","Crofton Comm School District","NE",52179.8,52179.8,33778.747,"f"
"935994","Douglas Co West Community Schs","NE",127993.98,119292.4,76440.439,NA
"935936","Dundy Co Public School Dist","NE",51923.99,48686.49,36821.127,NA
"935915","Elkhorn Valley School District","NE",48649.99,48649.99,31016.287,"f"
"935910","Ewing Public School District","NE",20769.58,20769.58,15674.384,"f"
"935974","Exeter-Milligan Public School District","NE",32944.84,32944.84,19766.904,"f"
"935963","Fillmore Central Public School District","NE",75660.71,70066.07,49046.249,"f"
"936072","Garden County Schools District 35-0001","NE",37753.62,34243.68,27394.944,NA
"936076","Gretna Public School District","NE",690001.12,630358.38,252143.352,"f"
"936078","Hartington Public Schools","NE",48036.11,48036.11,33625.277,"f"
"935968","High Plains Community School District","NE",50235.82,50235.82,35165.074,"f"
"936010","Howells-Dodge Consolidated","NE",42613.45,42613.45,27450.63,"f"
"936090","Hyannis Area Schools","NE",22099.68,22099.68,16513.372,NA
"936093","Kenesaw School District","NE",42204.25,40095.33,24057.198,"f"
"935959","Logan View Public Schools","NE",81799.51,81799.51,57259.657,NA
"936101","Loomis Public School District","NE",30694,30694,18416.4,"f"
"936102","Louisville Public School Dist","NE",93156.29,93156.29,51059.469,"f"
"936108","Malcolm Public School District","NE",80725.22,80725.22,40362.61,"f"
"935913","Maxwell Public Schools","NE",41129.96,41129.96,28391.95,NA
"936110","Mccook Public School District","NE",211328.19,211328.19,135790.256,NA
"936114","Mc Pherson County Schools","NE",18825.6,18825.6,4706.4,NA
"936115","Mead Public School District","NE",37753.62,37753.62,26427.534,"f"
"936121","Millard Public Schools","NE",3699036.2,3611093.4,1685681.5,"f"
"936126","Mullen Public Schools","NE",23838.98,23838.98,16687.286,NA
"936131","Newman Grove Public Schools","NE",25476.02,25476.02,20380.816,"f"
"935960","North Bend Central Public School","NE",90086.89,90086.89,54052.134,"f"
"936136","Northwest Public School District","NE",218848.22,189741.24,106212.053,"f"
"936140","Ogallala Public School Dist","NE",122776,119482.19,79746.489,"f"
"936150","Papillion-Lavista School Dist","NE",1662080.1,1457916.3,735323.778,"f"
"936152","Paxton Consolidated Schools","NE",31154.41,31154.41,23281.399,NA
"936158","Pleasanton Public Schools","NE",40209.14,35092.68,21055.608,"f"
"935935","Scribner-Snyder Comm Schools","NE",30080.12,30080.12,24064.096,"f"
"936174","Shelton Public School District","NE",39748.73,34373.73,25816.568,"f"
"936176","Sidney Public Schools","NE",200278.35,198346.41,131248.733,NA
"936177","Sioux Co High School District","NE",47064,45828.07,24325.955,NA
"935967","South Central Nebraska Usd #5","NE",93616.7,87287.49,66568.047,"f"
"936156","Springfield Platteview Community Schools","NE",165287.19,165287.19,82367.349,"f"
"936183","Stapleton Public School Dist","NE",27010.72,27010.72,18907.504,NA
"936181","St Edward Public School Dist","NE",23480.91,23480.91,16758.924,NA
"935932","Tekamah-Herman School District","NE",86608.21,86608.21,52906.206,"f"
"936189","Thedford Public Schools","NE",28238.4,28238.4,19766.88,"f"
"935971","Twin River Public Schools","NE",72028.56,72028.56,50419.992,"f"
"936058","Umo N Ho N Nation Public School District","NE",76121.12,76121.12,64702.952,"f"
"936193","Wallace Public School District","NE",31768.29,31768.29,19060.974,NA
"936197","Wayne Public School District","NE",133518.9,133518.9,87124.919,"f"
"936198","Weeping Water Public Schools","NE",33609.93,33609.93,22084.333,"f"
"936200","Westside Community Schools","NE",923787.06,923787.06,491968.529,"f"
"936201","Wheeler Central School Dist","NE",18825.6,18825.6,14119.2,"f"
"935975","Wilcox-Hildreth Public School District","NE",31359.01,31359.01,21951.307,"f"
"936208","York Public School District","NE",190916.68,170091.68,119064.176,"f"
"937476","Alton School District","NH",74126.01,63342.97,38005.782,"f"
"937477","Amherst School District","NH",203194.28,189474.28,75789.712,NA
"937480","Ashland School District","NH",25322.55,25322.55,20258.04,"f"
"937481","Auburn School District","NH",83027.27,79131.35,39565.675,NA
"937484","Bartlett School District","NH",9412.8,9412.8,6588.96,NA
"937486","Bedford School District","NH",683862.32,624780.32,249912.128,"f"
"937489","Bethlehem School District","NH",21792.74,18792.74,13154.918,NA
"937495","Candia School District","NH",45427.12,44721.21,22360.605,NA
"937501","Chesterfield School District","NH",41743.84,41743.84,20871.92,NA
"937499","Chester School District","NH",9412.8,9412.8,6588.96,NA
"937700","Coe Brown Academy School District","NH",108503.29,108503.29,75952.303,NA
"937506","Colebrook School District","NH",53254.09,53254.09,35374.835,"f"
"937515","Croydon School District","NH",9412.8,9412.8,6588.96,NA
"937517","Derry School District","NH",508906.52,508906.52,252212.598,"f"
"937518","Dover School District","NH",623702.08,618596.73,324712.46,"f"
"937519","Dresden School District","NH",170044.76,170044.76,119031.332,NA
"937522","East Kingston School District","NH",23634.38,23634.38,11817.19,NA
"937527","Errol School District","NH",9412.8,9412.8,5647.68,NA
"937441","Exeter Region Coop School District","NH",460103.06,460103.06,204207.182,NA
"937532","Farmington School District","NH",153163.06,153163.06,117895.654,"t"
"937537","Fremont School District","NH",68601.09,68601.09,34300.545,NA
"937538","Gilford School District","NH",184010.53,184010.53,95120.706,"f"
"937539","Gilmanton School District","NH",9412.8,9412.8,6588.96,NA
"937540","Goffstown School District","NH",427413.95,395400.95,176309.766,"f"
"937460","Gorham Randolph Shelburne Coop School District","NH",82873.8,81013.8,50311.797,NA
"937566","Governor Wentworth Reg School District","NH",357124.69,357124.69,225769.717,"f"
"937567","Grantham School District","NH",34684.22,34684.22,24278.954,NA
"937569","Greenland School District","NH",60620.65,60620.65,24248.26,NA
"937570","Hampstead School District","NH",76018.78,76018.78,54625.066,NA
"937572","Hampton Falls School District","NH",36986.27,36986.27,14794.508,"f"
"937573","Hanover School District","NH",73972.54,73972.54,51780.778,NA
"937574","Harrisville School District","NH",9412.8,9412.8,5647.68,NA
"937578","Henniker School District","NH",61388,61388,36832.8,NA
"937580","Hillsboro-Deering Sch Dist","NH",171579.46,158179.46,110725.622,"f"
"937579","Hill School District","NH",9412.8,9412.8,6588.96,NA
"937581","Hinsdale School District","NH",101443.67,101443.67,74617.114,NA
"937584","Hollis/Brookline Coop School District","NH",186772.99,179294.53,89647.265,NA
"937586","Hooksett School District","NH",190763.21,181997.16,90998.58,NA
"937590","Jackson School District","NH",9412.8,9412.8,4706.4,NA
"937429","John Stark Regional School District","NH",104359.6,104359.6,52179.8,NA
"937595","Kensington School District","NH",15960.88,15960.88,7980.44,NA
"937600","Lincoln-Woodstock Coop School Dist/School Admin Unit 68","NH",47575.7,47575.7,33302.99,"f"
"937601","Lisbon Regional School District","NH",82259.92,79439.92,55607.944,NA
"937602","Litchfield School District","NH",206724.09,206724.09,95765.28,NA
"937603","Littleton Union School District","NH",127226.63,117189.22,87347.097,"f"
"937605","Lyme School District","NH",9412.8,9412.8,6588.96,NA
"937610","Marlborough School District","NH",27010.72,27010.72,18907.504,NA
"937611","Marlow School District","NH",9412.8,9412.8,7530.24,NA
"937613","Mascenic Regional School District","NH",154083.88,154083.88,97637.614,"f"
"937546","Mason Elementary School","NH",10896.37,10896.37,7627.459,NA
"937619","Milan School District","NH",17649.05,16719.05,11703.335,NA
"937620","Milford School District","NH",359119.8,359119.8,161128.153,"f"
"937473","Milton School District","NH",136895.24,136895.24,89687.868,NA
"937622","Monroe Consolidated School District","NH",10435.96,10435.96,7305.172,NA
"937627","Nelson School District","NH",9412.8,9412.8,5647.68,NA
"937629","New Castle School District","NH",9412.8,9412.8,1882.56,NA
"937633","Newington School District","NH",9412.8,9412.8,4706.4,NA
"937634","Newmarket School District","NH",193986.08,179926.53,103500.724,"f"
"937636","North Hampton School District","NH",62308.82,62308.82,31154.41,"f"
"937639","Northwood School District","NH",63690.05,63690.05,38214.03,"f"
"937640","Nottingham School District","NH",79957.87,70617.87,35308.935,NA
"937701","Pinkerton Academy","NH",480974.98,480974.98,336682.486,NA
"937645","Pittsburg School District","NH",24145.92,24145.92,16902.144,"f"
"937647","Plainfield School District","NH",9412.8,9412.8,6588.96,NA
"937650","Portsmouth School District","NH",396259.54,396259.54,181508.969,"f"
"937471","Prospect Mountain High School","NH",81339.1,81339.1,56937.37,NA
"937762","Rivendell Interstate School District","NH",75967.65,75967.65,47222.719,"f"
"937653","Rochester School District","NH",696446.86,696446.86,446797.211,"t"
"937657","Rye School District","NH",70903.14,70903.14,28361.256,NA
"937660","Sanborn Regional School Dist","NH",265963.51,265963.51,112478.163,"f"
"937661","Seabrook School District","NH",113465.46,113465.46,69020.556,"f"
"937665","South Hampton School District","NH",13198.42,13198.42,6599.21,"f"
"937667","Stewartstown School District","NH",12124.13,12124.13,9699.304,"f"
"937668","Stoddard School District","NH",13044.95,13044.95,9131.465,NA
"937673","Stratham School District","NH",87170.96,87170.96,34868.384,NA
"937675","Tamworth School District","NH",31768.29,27697.34,22157.872,NA
"937678","Timberlane Regional Sch Dst","NH",517245.03,498926.87,214748.739,"f"
"937681","Wakefield School District","NH",88091.78,88091.78,61664.246,NA
"937684","Washington School District","NH",9412.8,9412.8,7530.24,"f"
"937687","Weare School District","NH",157460.22,157460.22,89166.07,NA
"937690","Westmoreland School District","NH",23634.38,23634.38,14180.628,NA
"937694","Windham School District","NH",37651.2,37651.2,26355.84,NA
