line_item_id,service_provider_name,postal_cd,bandwidth_in_mbps,num_students,connect_category,cost_per_line,frn_complete
908221,CenturyLink Qwest Corporation,WY,10.0,,Other / Uncategorized,5846.4,2809157-1
908223,CenturyLink Qwest Corporation,WY,60.0,,Other / Uncategorized,9060.96,2809157-3
908224,CenturyLink Qwest Corporation,WY,10.0,,Other / Uncategorized,5846.4,2809157-4
908227,CenturyLink Qwest Corporation,WY,200.0,,Fiber,12425.88,2809197-1
908234,CenturyLink Qwest Corporation,WY,100.0,,Other / Uncategorized,10657.32,2809229-1
908360,CenturyLink Qwest Corporation,WY,100.0,,Other / Uncategorized,10657.32,2810536-1
908397,"Visionary Communications, Inc.",WY,10.0,,Other / Uncategorized,40632.0,2810605-2
520459,"Alaska Communications Systems Holdings, Inc.",AK,100.0,14378,Fiber,0,2839966-1
520460,"Alaska Communications Systems Holdings, Inc.",AK,1000.0,14378,Fiber,0,2839992-1
520606,GCI Communication Corp,AK,4.0,49,Fiber,452088.0,2736947-1
520634,GCI Communication Corp,AK,50.0,848,Other / Uncategorized,102600.0,2729333-1
520635,GCI Communication Corp,AK,1000.0,848,Fiber,8760.0,2789665-1
520656,GCI Communication Corp,AK,11.0,692,Other / Uncategorized,400752.0,2734593-1
520676,DRS Technical Services Inc.,AK,10.0,386,Other / Uncategorized,139200.0,2756626-1
520677,DRS Technical Services Inc.,AK,3.0,386,Other / Uncategorized,72600.0,2756635-1
520680,GCI Communication Corp,AK,1000.0,636,Fiber,77760.0,2808588-1
520691,DRS Technical Services Inc.,AK,10.0,1474,Other / Uncategorized,207000.0,2740044-1
520692,DRS Technical Services Inc.,AK,10.0,1474,Other / Uncategorized,207000.0,2740044-2
520693,DRS Technical Services Inc.,AK,10.0,1474,Other / Uncategorized,207000.0,2740044-3
520694,DRS Technical Services Inc.,AK,10.0,1474,Other / Uncategorized,207000.0,2740044-4
520695,DRS Technical Services Inc.,AK,10.0,1474,Other / Uncategorized,207000.0,2740044-5
520696,DRS Technical Services Inc.,AK,10.0,1474,Other / Uncategorized,207000.0,2740044-6
520697,DRS Technical Services Inc.,AK,10.0,1474,Other / Uncategorized,207000.0,2740044-7
520698,DRS Technical Services Inc.,AK,10.0,1474,Other / Uncategorized,207000.0,2740044-8
520699,DRS Technical Services Inc.,AK,10.0,1474,Other / Uncategorized,207000.0,2740044-9
520700,DRS Technical Services Inc.,AK,70.0,1474,Other / Uncategorized,131520.0,2740044-10
520736,GCI Communication Corp,AK,22.0,27,Cable / DSL,1319.88,2740902-1
520767,GCI Communication Corp,AK,10.0,587,Other / Uncategorized,13200.0,2753125-1
520768,GCI Communication Corp,AK,10.0,587,Other / Uncategorized,499392.0,2753125-2
520769,GCI Communication Corp,AK,10.0,587,Other / Uncategorized,499392.0,2753125-3
520770,GCI Communication Corp,AK,10.0,587,Other / Uncategorized,499392.0,2753125-4
520771,GCI Communication Corp,AK,10.0,587,Other / Uncategorized,499392.0,2753125-5
520772,GCI Communication Corp,AK,10.0,587,Other / Uncategorized,13200.0,2753125-6
520773,GCI Communication Corp,AK,10.0,587,Other / Uncategorized,499392.0,2753125-7
520774,GCI Communication Corp,AK,30.0,587,Other / Uncategorized,785436.0,2753154-1
520775,"Matanuska Telephone Association, Inc.",AK,500.0,17484,Fiber,88896.0,2753241-1
520776,"Matanuska Telephone Association, Inc.",AK,500.0,17484,Fiber,93120.0,2753245-1
520780,"Matanuska Telephone Association, Inc.",AK,30.0,17484,Cable / DSL,6996.0,2753285-1
520781,"Matanuska Telephone Association, Inc.",AK,40.0,17484,Cable / DSL,7644.0,2753285-2
520782,"Matanuska Telephone Association, Inc.",AK,100.0,17484,Cable / DSL,13680.0,2753285-3
520823,Alaska Telephone Company,AK,40.0,636,Other / Uncategorized,71556.0,2776982-1
520824,Alaska Telephone Company,AK,100.0,636,Fiber,15420.0,2776982-2
520854,"Alascom, Inc.",AK,10.0,331,Other / Uncategorized,100303.8,2794251-1
520864,GCI Communication Corp,AK,300.0,4143,Fiber,16470000.0,2798837-1
520865,GCI Communication Corp,AK,100.0,4143,Other / Uncategorized,102000.0,2798837-2
520866,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-3
520867,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-4
520868,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-5
520869,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-6
520870,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-7
520871,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-8
520872,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-9
520873,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-10
520874,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-11
520875,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-12
520876,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-13
520877,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-14
520878,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-15
520879,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-16
520880,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-17
520881,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-18
520882,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-19
520883,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-20
520884,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-21
520885,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-22
520886,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-23
520887,GCI Communication Corp,AK,15.0,4143,Other / Uncategorized,802800.0,2798837-24
520893,GCI Communication Corp,AK,40.0,292,Other / Uncategorized,112956.0,2769309-1
520942,GCI Communication Corp,AK,10.0,310,Other / Uncategorized,234000.0,2789811-2
520943,GCI Communication Corp,AK,10.0,310,Other / Uncategorized,137192.0,2789811-3
520944,GCI Communication Corp,AK,10.5,310,Other / Uncategorized,133920.0,2789811-4
520948,GCI Communication Corp,AK,35.0,458,Fiber,1145.4545454545455,2792138-1
520991,"TelAlaska Long Distance, Inc.",AK,10.0,416,Other / Uncategorized,159496.8,2802258-1
521033,"Alaska Communications Systems Holdings, Inc.",AK,2000.0,48790,Fiber,248322.425,2828783-1
521037,"Alaska Communications Systems Holdings, Inc.",AK,20.0,48790,Other / Uncategorized,3960.0,2828808-3
521038,"Alaska Communications Systems Holdings, Inc.",AK,30.0,48790,Other / Uncategorized,4800.0,2828808-4
521040,"Alaska Communications Systems Holdings, Inc.",AK,50.0,48790,Other / Uncategorized,5220.0,2828808-6
521041,"Alaska Communications Systems Holdings, Inc.",AK,60.0,48790,Other / Uncategorized,5280.0,2828808-7
521042,"Alaska Communications Systems Holdings, Inc.",AK,80.0,48790,Other / Uncategorized,5760.0,2828808-8
521043,"Alaska Communications Systems Holdings, Inc.",AK,90.0,48790,Other / Uncategorized,5940.0,2828808-9
521044,"Alaska Communications Systems Holdings, Inc.",AK,100.0,48790,Fiber,7200.0,2828808-10
521045,"Alaska Communications Systems Holdings, Inc.",AK,200.0,48790,Fiber,14700.0,2828808-11
521046,"Alaska Communications Systems Holdings, Inc.",AK,300.0,48790,Fiber,22740.0,2828808-12
521047,"Alaska Communications Systems Holdings, Inc.",AK,500.0,48790,Fiber,29940.0,2828808-13
521048,"Alaska Communications Systems Holdings, Inc.",AK,600.0,48790,Fiber,31140.0,2828808-14
521049,"Alaska Communications Systems Holdings, Inc.",AK,1000.0,48790,Fiber,35940.0,2828808-15
521050,"Alaska Communications Systems Holdings, Inc.",AK,20.0,48790,Other / Uncategorized,6600.0,2828808-16
521051,"Alaska Communications Systems Holdings, Inc.",AK,100.0,48790,Fiber,7320.0,2828808-17
521052,"Alaska Communications Systems Holdings, Inc.",AK,100.0,48790,Fiber,13680.0,2828808-18
521053,"Alaska Communications Systems Holdings, Inc.",AK,250.0,48790,Fiber,18720.0,2828808-19
521054,"Alaska Communications Systems Holdings, Inc.",AK,250.0,48790,Fiber,29640.0,2828808-20
521082,GCI Communication Corp,AK,0.0,144,Other / Uncategorized,42000.0,2810775-1
521083,GCI Communication Corp,AK,20.0,144,Other / Uncategorized,432000.0,2810775-2
521084,GCI Communication Corp,AK,0.0,144,Other / Uncategorized,102048.0,2810775-3
521085,GCI Communication Corp,AK,0.0,144,Other / Uncategorized,404796.0,2810775-4
521086,GCI Communication Corp,AK,1000.0,144,Fiber,16200.0,2830367-1
521125,GCI Communication Corp,AK,1.5,3931,Other / Uncategorized,6024.0,2827062-1
521126,GCI Communication Corp,AK,1.5,3931,Other / Uncategorized,6024.0,2827062-3
521127,GCI Communication Corp,AK,1.5,3931,Other / Uncategorized,6024.0,2827062-4
521128,GCI Communication Corp,AK,3.0,3931,Other / Uncategorized,12048.0,2827062-5
521130,GCI Communication Corp,AK,7.0,3931,Other / Uncategorized,168744.0,2827062-7
521134,Kwaan Wireless Inc,AK,15.0,108,Other / Uncategorized,133200.0,2836089-1
521148,"Alaska Communications Systems Holdings, Inc.",AK,500.0,14378,Fiber,0,2861831-1
521257,"TelAlaska Long Distance, Inc.",AK,20.0,416,Other / Uncategorized,324484.56,2852165-1
521269,"TelAlaska Long Distance, Inc.",AK,20.0,416,Other / Uncategorized,324484.56,2854975-1
521276,GCI Communication Corp,AK,10.0,4143,Other / Uncategorized,11220.0,2858838-1
524000,"BellSouth Telecommunications, LLC",AL,10000.0,17763,Other / Uncategorized,43960.92,2734951-2
528236,Computer Sciences Corporation,AL,500.0,,Fiber,25485.12,2836452-1
528237,Computer Sciences Corporation,AL,3000.0,,Fiber,46953.84,2836453-1
528238,Computer Sciences Corporation,AL,400.0,,Fiber,68095.44,2836454-1
528239,Computer Sciences Corporation,AL,400.0,,Fiber,30508.44,2836455-1
528240,Computer Sciences Corporation,AL,400.0,,Fiber,61699.8,2836457-1
528243,Computer Sciences Corporation,AL,400.0,,Fiber,45070.8,2836460-1
528245,Computer Sciences Corporation,AL,200.0,,Fiber,19880.76,2836462-1
528246,Computer Sciences Corporation,AL,400.0,,Fiber,14569.2,2836463-1
528247,Computer Sciences Corporation,AL,100.0,,Fiber,9341.4,2836466-1
528248,Computer Sciences Corporation,AL,250.0,,Fiber,22837.92,2836467-1
528249,Computer Sciences Corporation,AL,400.0,,Fiber,25471.68,2836470-1
528250,Computer Sciences Corporation,AL,100.0,,Fiber,13858.56,2836471-1
528251,Computer Sciences Corporation,AL,400.0,,Fiber,35661.48,2836472-1
528252,Computer Sciences Corporation,AL,200.0,,Fiber,31789.32,2836474-1
528254,Computer Sciences Corporation,AL,500.0,,Fiber,21078.12,2836477-1
528287,Computer Sciences Corporation,AL,100.0,,Fiber,14432.88,2836519-1
528257,Computer Sciences Corporation,AL,400.0,,Fiber,19463.52,2836481-1
528258,Computer Sciences Corporation,AL,400.0,,Fiber,33145.8,2836482-1
528259,Computer Sciences Corporation,AL,400.0,,Fiber,20960.04,2836484-1
528260,Computer Sciences Corporation,AL,50.0,,Other / Uncategorized,9047.4,2836485-1
528261,Computer Sciences Corporation,AL,200.0,,Fiber,22825.44,2836486-1
528263,Computer Sciences Corporation,AL,200.0,,Fiber,21190.32,2836488-1
528264,Computer Sciences Corporation,AL,250.0,,Fiber,18098.28,2836489-1
528265,Computer Sciences Corporation,AL,400.0,,Fiber,43780.2,2836490-1
528266,Computer Sciences Corporation,AL,400.0,,Fiber,24686.4,2836491-1
528273,Computer Sciences Corporation,AL,200.0,,Fiber,15888.12,2836500-1
528274,Computer Sciences Corporation,AL,100.0,,Fiber,8546.88,2836501-1
528275,Computer Sciences Corporation,AL,200.0,,Fiber,15793.68,2836502-1
528276,Computer Sciences Corporation,AL,200.0,,Fiber,15789.72,2836503-1
528277,Computer Sciences Corporation,AL,400.0,,Fiber,28082.16,2836505-1
528278,Computer Sciences Corporation,AL,100.0,,Fiber,8542.32,2836507-1
528279,Computer Sciences Corporation,AL,100.0,,Fiber,8571.12,2836509-1
528282,Computer Sciences Corporation,AL,200.0,,Fiber,32226.72,2836514-1
528283,Computer Sciences Corporation,AL,100.0,,Fiber,14402.64,2836515-1
528284,Computer Sciences Corporation,AL,100.0,,Fiber,14432.88,2836516-1
528285,Computer Sciences Corporation,AL,200.0,,Fiber,30210.72,2836517-1
528286,Computer Sciences Corporation,AL,100.0,,Fiber,14432.88,2836518-1
528288,Computer Sciences Corporation,AL,400.0,,Fiber,40406.52,2836520-1
528289,Computer Sciences Corporation,AL,100.0,,Fiber,14432.88,2836521-1
528290,Computer Sciences Corporation,AL,800.0,,Fiber,33425.64,2836522-1
528291,Computer Sciences Corporation,AL,200.0,,Fiber,22940.16,2836523-1
528294,Computer Sciences Corporation,AL,200.0,,Fiber,22864.92,2836528-1
528295,Computer Sciences Corporation,AL,100.0,,Fiber,9366.0,2836529-1
528297,Computer Sciences Corporation,AL,400.0,,Fiber,14506.56,2836532-1
528298,Computer Sciences Corporation,AL,200.0,,Fiber,22864.92,2836533-1
528299,Computer Sciences Corporation,AL,100.0,,Fiber,9366.0,2836534-1
528300,Computer Sciences Corporation,AL,800.0,,Fiber,79108.56,2836535-1
528301,Computer Sciences Corporation,AL,200.0,,Fiber,22940.16,2836539-1
528302,Computer Sciences Corporation,AL,100.0,,Fiber,9366.0,2836540-1
528304,Computer Sciences Corporation,AL,100.0,,Fiber,9366.0,2836542-1
528305,Computer Sciences Corporation,AL,100.0,,Fiber,9366.0,2836543-1
528306,Computer Sciences Corporation,AL,100.0,,Fiber,9366.0,2836544-1
528307,Computer Sciences Corporation,AL,100.0,,Fiber,9366.0,2836545-1
528308,Computer Sciences Corporation,AL,100.0,,Fiber,10794.84,2836546-1
528309,Computer Sciences Corporation,AL,100.0,,Fiber,10794.84,2836547-1
528310,Computer Sciences Corporation,AL,100.0,,Fiber,10794.84,2836548-1
528317,Computer Sciences Corporation,AL,200.0,,Fiber,28318.92,2836558-1
531495,"Windstream Communications, Inc.",AR,2000.0,10423,Fiber,114000.0,2717922-1
531499,"Northern Arkansas Telephone Company, Inc.",AR,100.0,870,Other / Uncategorized,12071.4,2747387-1
531504,"Windstream Communications, Inc.",AR,1000.0,3356,Fiber,9315.48,2718217-1
531507,"Nexus Systems, Inc.",AR,250.0,1677,Fixed Wireless,31800.0,2718489-1
531508,"Windstream Communications, Inc.",AR,400.0,3356,Fiber,42779.16,2718263-1
531511,CenturyTel of Mammoth Spring Jacksonville,AR,80.0,514,Fiber,38919.12,2718854-1
531515,"Nexus Systems, Inc.",AR,150.0,401,Fixed Wireless,26400.0,2718905-1
531520,South Arkansas Telephone Company,AR,250.0,1001,Fiber,26399.88,2718924-1
531540,"ENA Services, LLC",AR,500.0,1087,Fiber,75000.0,2750555-1
531541,CenturyLink CenturyTel of Russellville,AR,150.0,1264,Other / Uncategorized,85860.0,2720310-1
531567,Prairie Grove Telephone Company,AR,150.0,1302,Other / Uncategorized,10295.4,2772235-1
531595,Walnut Hill Telephone Company,AR,200.0,485,Fiber,42240.0,2738776-1
531616,CenturyLink CenturyTel of Russellville,AR,50.0,1538,Other / Uncategorized,15911.16,2728745-3
531617,CenturyLink CenturyTel of Russellville,AR,150.0,1538,Other / Uncategorized,26390.76,2728745-4
531621,Yelcot Telephone Company,AR,150.0,791,Cable / DSL,20176.56,2721296-1
531634,"Cox Arkansas Telecom, LLC",AR,1000.0,2819,Fiber,7200.0,2721636-1
531639,Walnut Hill Telephone Company,AR,1.0,721,Other / Uncategorized,20227.8,2722850-1
531645,"Windstream Communications, LLC",AR,1000.0,1485,Fiber,36996.0,2752490-1
531651,"Windstream Communications, Inc.",AR,100.0,2819,Other / Uncategorized,0,2721902-1
531652,"Cox Arkansas Telecom, LLC",AR,200.0,2819,Fiber,0,2721931-1
531686,"Windstream Communications, Inc.",AR,300.0,14374,Fiber,1448.2758620689656,2724121-1
531699,"Windstream Communications, Inc.",AR,100.0,,Other / Uncategorized,39060.0,2724883-1
531882,"Cox Arkansas Telecom, LLC",AR,100.0,880,Other / Uncategorized,26400.0,2729901-1
531891,"Cox Arkansas Telecom, LLC",AR,1000.0,894,Fiber,59520.0,2771818-2
531903,"Windstream Communications, LLC",AR,1000.0,8700,Fiber,44168.52,2779982-1
531919,CenturyTel of Mammoth Spring Jacksonville,AR,100.0,706,Other / Uncategorized,36444.0,2746433-1
531938,"Tri-County Telephone Company, Inc.",AR,50.0,931,Other / Uncategorized,9000.0,2732306-1
531942,Madison County Telephone Co Inc.,AR,50.0,931,Other / Uncategorized,3655.08,2732625-1
531943,CenturyLink CenturyTel of Russellville,AR,50.0,931,Other / Uncategorized,186924.0,2732639-1
531951,"Unite Private Networks, LLC",AR,1000.0,25097,Fiber,20319.78,2735842-1
531952,"Windstream Communications, Inc.",AR,100.0,2992,Other / Uncategorized,36497.4,2734853-1
531959,"Windstream Communications, Inc.",AR,200.0,2992,Fiber,28080.0,2734958-1
531979,"Fidelity Communications Services I, Inc.",AR,400.0,3283,Other / Uncategorized,29940.0,2824143-1
532147,"SkyRider Communications, Inc.",AR,250.0,1442,Fiber,12712.8,2824351-1
532164,Southwestern Bell Telephone Company,AR,2000.0,2993,Fiber,22836.0,2759946-1
532181,AireArk Inc,AR,100.0,1057,Other / Uncategorized,14399.88,2743393-1
532182,"Windstream Communications, Inc.",AR,2000.0,14793,Fiber,0,2752836-1
532193,"Windstream Communications, Inc.",AR,1.0,25097,Other / Uncategorized,81828.0,2747442-1
532207,"TCA Communications, LLC",AR,30.0,800,Fiber,25200.0,2745531-1
532271,"E. Ritter Communications Holdings, Inc.",AR,100.0,1084,Other / Uncategorized,18000.0,2749335-1
532357,"CenturyLink CenturyTel of Arkansas, Inc.",AR,50.0,406,Other / Uncategorized,23172.0,2817420-1
532372,"TCA Communications, LLC",AR,30.0,1193,Other / Uncategorized,16801.2,2756633-1
532373,"E. Ritter Communications Holdings, Inc.",AR,70.0,1193,Other / Uncategorized,12600.0,2756678-1
532381,"Windstream Communications, Inc.",AR,500.0,2040,Fiber,41351.76,2757027-1
532410,"Windstream Communications, LLC",AR,1000.0,2295,Fiber,12014.01,2777190-1
532411,"Windstream Communications, LLC",AR,100.0,2295,Other / Uncategorized,40878.24,2777201-1
532412,"Windstream Communications, LLC",AR,100.0,1890,Other / Uncategorized,52022.52,2758720-1
532555,"Arkwest Communications, Inc.",AR,300.0,916,Cable / DSL,14396.4,2761388-1
532602,Conway Corporation,AR,350.0,9829,Fiber,72000.0,2789847-1
532664,Southwestern Bell Telephone Company,AR,1.0,1438,Cable / DSL,984.0,2764091-1
532665,"TCA Communications, LLC",AR,10.0,1438,Cable / DSL,2520.0,2764120-1
532667,"TCA Communications, LLC",AR,250.0,1438,Fiber,134964.0,2764574-1
532676,Mountain View Telephone Company,AR,500.0,1690,Fiber,0,2765041-1
532691,"TCA Communications, LLC",AR,2000.0,3333,Fiber,115000.0,2768086-1
532692,"TCA Communications, LLC",AR,200.0,3333,Fiber,42000.0,2768101-1
532693,"E. Ritter Communications Holdings, Inc.",AR,10.0,3333,Other / Uncategorized,8640.0,2768124-1
533011,Prairie Grove Telephone Company,AR,,2283,Fiber,1522.56,2774611-1
533065,"Cox Arkansas Telecom, LLC",AR,1000.0,14793,Fiber,14765.142222222223,2779931-1
533130,"TCA Communications, LLC",AR,1000.0,5222,Fiber,59400.0,2784362-1
533131,CenturyLink CenturyTel of Russellville,AR,1000.0,5222,Fiber,51480.0,2784366-1
533168,"Cox Arkansas Telecom, LLC",AR,100.0,1872,Other / Uncategorized,43200.0,2786958-1
533187,"Windstream Communications, LLC",AR,20.0,4504,Other / Uncategorized,15840.0,2787879-1
533188,"Windstream Communications, LLC",AR,1000.0,4504,Fiber,13883.57142857143,2787890-1
533189,"Windstream Communications, LLC",AR,500.0,4504,Fiber,43200.0,2787993-1
533420,CenturyTel of Mammoth Spring Jacksonville,AR,20.0,798,Other / Uncategorized,16548.0,2798274-1
533620,"Unite Private Networks, LLC",AR,1000.0,4692,Fiber,20340.0,2807329-1
533621,"SkyRider Communications, Inc.",AR,200.0,4692,Fiber,57336.0,2807364-1
533622,"SkyRider Communications, Inc.",AR,1000.0,4692,Fiber,76092.0,2807373-1
533713,"Cox Arkansas Telecom, LLC",AR,1000.0,9142,Fiber,59520.0,2818130-1
533854,"Windstream Communications, LLC",AR,500.0,3688,Fiber,80676.0,2823621-1
533887,Southwestern Bell Telephone Company,AR,1000.0,3688,Fiber,22542.32,2824141-1
533888,Southwestern Bell Telephone Company,AR,100.0,3688,Fiber,11797.512,2824141-2
534397,"E. Ritter Communications Holdings, Inc.",AR,100.0,573,Fiber,23580.0,2835639-1
535327,"E. Ritter Communications Holdings, Inc.",AR,1000.0,5690,Fiber,60000.0,2848545-1
535420,"Cox Arkansas Telecom, LLC",AR,1000.0,14880,Fiber,25200.0,2863949-1
535421,"Cox Arkansas Telecom, LLC",AR,1000.0,14880,Fiber,25200.0,2863997-1
535422,"Cox Arkansas Telecom, LLC",AR,1000.0,14880,Fiber,25200.0,2864034-1
535964,AT&T Corp.,AR,100.0,1559,Fiber,8741.25,2858672-1
535994,AT&T Corp.,AR,100.0,1559,Other / Uncategorized,5629.2,2857952-1
537172,AT&T Corp.,AR,500.0,3291,Fiber,49344.0,2872918-1
537260,CenturyLink Qwest Corporation,AZ,100.0,10421,Fiber,8467.2,2717919-1
537261,CenturyLink Qwest Corporation,AZ,200.0,10421,Fiber,10027.2,2717919-2
537262,CenturyLink Qwest Corporation,AZ,400.0,10421,Fiber,15681.6,2717919-3
537263,CenturyLink Qwest Corporation,AZ,2000.0,10421,Fiber,39000.0,2717919-4
537269,"Valley Connections, LLC",AZ,5.0,96,Other / Uncategorized,4800.0,2752647-1
537342,"Windstream Communications, Inc.",AZ,100.0,831,Other / Uncategorized,21931.2,2718997-1
537522,"Windstream Communications, Inc.",AZ,100.0,831,Other / Uncategorized,21902.4,2720741-1
537545,"Windstream Communications, Inc.",AZ,100.0,831,Other / Uncategorized,33048.0,2720766-1
537559,"Windstream Communications, Inc.",AZ,100.0,,Other / Uncategorized,32140.8,2720775-1
537584,"Cox Arizona Telcom, LLC",AZ,10.0,302,Other / Uncategorized,4524.0,2741788-1
537605,"Affiniti, LLC",AZ,1000.0,5766,Fiber,17988.0,2724153-1
537607,"CenturyLink Qwest Communications Company, LLC",AZ,1000.0,5766,Fiber,41010.0,2724158-1
