line_item_id,district_esh_id,district_name,ben,free_and_reduced,service_provider_name,providers_typical_category,consultants_typical_category,consultant_name,postal_cd,highest_connect_type,num_of_services,bandwidth_in_mbps,copper_line,num_students,connect_category,cost_per_line,frn_complete
278326,883153,GLENDALE ELEMENTARY DISTRICT,142966,11971,"Cox Arizona Telcom, LLC",Fiber,Fiber,Stephanie Nicely,AZ,Fiber,18,300.0,false,13496,Fiber,42240.0,2741818-1
278327,883153,GLENDALE ELEMENTARY DISTRICT,142966,11971,"Cox Arizona Telcom, LLC",Fiber,Fiber,Stephanie Nicely,AZ,Fiber,18,2000.0,false,13496,Fiber,35117.28,2741822-1
278334,883245,NOGALES UNIFIED DISTRICT,143084,4608,"Conterra Ultra Broadband, LLC",Fiber,Fiber,Stephanie Nicely,AZ,Fiber,10,1000.0,false,5842,Fiber,54000.0,2755106-1
278543,883048,BAGDAD UNIFIED DISTRICT,143184,214,"Table Top Telephone Company, Inc.",Cable / DSL,No Consultant,No Consultant,AZ,Fiber,8,50.0,false,442,Fiber,1039.38,2827260-1
278640,884013,UNION ELEM,144327,676,"Sunesys, LLC",Fiber,Fiber,Bev Agron,CA,Fiber,320,1000.0,false,5298,Fiber,16758.0,2757686-1
278640,884013,UNION ELEM,144327,676,"Sunesys, LLC",Fiber,Fiber,Bev Argon,CA,Fiber,320,1000.0,false,5298,Fiber,16758.0,2757686-1
278645,883362,FRESNO UNF,144072,65908,Fresno County Superintendent of Schools,Other / Uncategorized,Fiber,Kim Friends,CA,Fiber,416,10000.0,false,73689,Fiber,28620.0,2765329-1
278651,883362,FRESNO UNF,144072,65908,Pacific Bell Telephone Company,Fiber,Fiber,Kim Friends,CA,Fiber,416,1.5,true,73689,Cable / DSL,221.8,2765456-1
278892,882869,BEVERLY HILLS UNF,143464,250,AT&T Corp.,Fiber,Other / Uncategorized,PAT SANFORD,CA,Fiber,307,100.0,false,4515,Fiber,21055.68,2784898-1
279256,883628,LOS ANGELES UNF,143454,387284,Verizon California Inc.,Other / Uncategorized,No Consultant,No Consultant,CA,Fiber,2861,1.5,true,655455,Copper,2202.36,2796469-3
279473,883628,LOS ANGELES UNF,143454,387284,Verizon California Inc.,Other / Uncategorized,No Consultant,No Consultant,CA,Fiber,2861,1.5,true,655455,Copper,6552.84,2796469-4
280194,883664,MCSWAIN UNION ELEM,144388,299,Comcast Business Communications,Fiber,No Consultant,No Consultant,CA,Fiber,1,100.0,false,858,Fiber,21117.12,2828545-1
280219,883301,EVERGREEN UNION,144715,604,"Charter Fiberlink CA-CCO, LLC",Fiber,Fiber,Lehna Markarian,CA,Fiber,310,100.0,false,1012,Fiber,18750.48,2829112-1
280221,883064,CASTAIC UNION ELEM,143560,766,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,Lehna Markarian,CA,Fiber,5,100.0,false,2864,Fiber,25767.6,2828414-1
280224,883064,CASTAIC UNION ELEM,143560,766,"Time Warner Cable Information Services (California), LLC",Fiber,Fiber,Lehna Markarian,CA,Fiber,5,100.0,false,2864,Fiber,21010.0,2828443-1
280225,883064,CASTAIC UNION ELEM,143560,766,LA County Office of Education (LACOE),Fiber,Fiber,Lehna Markarian,CA,Fiber,5,1.5,true,2864,Copper,4700.0,2828405-1
280371,883354,FREMONT UNF,144189,7198,Pacific Bell Telephone Company,Fiber,Fiber,Fred Brakeman,CA,Fiber,366,1.5,true,33308,Copper,2169.9975,2833941-1
280388,884014,UNION HILL ELEM,144643,218,"Comcast Phone, LLC",Fiber,Fiber,Lehna Markarian,CA,Fiber,311,100.0,false,662,Fiber,3412.36,2831874-1
280457,882461,"LEWIS-PALMER CONSOLIDATED, SCHOOL DISTRICT NO. 38, IN THE CO",142146,582,"CenturyLink Qwest Communications Company, LLC",Fiber,Fiber,Richard Van Sickle,CO,Fiber,13,100.0,false,6153,Fiber,23160.0,2764906-1
280467,882461,"LEWIS-PALMER CONSOLIDATED, SCHOOL DISTRICT NO. 38, IN THE CO",142146,582,"CenturyLink Qwest Communications Company, LLC",Fiber,Fiber,Richard Van Sickle,CO,Fiber,13,400.0,false,6153,Fiber,22860.0,2831482-1
280470,882448,MOFFAT COUNTY SCHOOL DISTRICT RE: NO. 1,142455,977,"CenturyLink Qwest Communications Company, LLC",Fiber,No Consultant,No Consultant,CO,Fiber,2,1000.0,false,2280,Fiber,64584.0,2821855-1
280471,882448,MOFFAT COUNTY SCHOOL DISTRICT RE: NO. 1,142455,977,"Unite Private Networks, LLC",Fiber,No Consultant,No Consultant,CO,Fiber,2,10000.0,false,2280,Fiber,104364.0,2821862-1
280495,882607,STRASBURG SCHOOL DISTRICT 31J,142147,213,"Comcast Cable Communications, LLC",Cable / DSL,No Consultant,No Consultant,CO,Fiber,5,50.0,false,1001,Cable / DSL,1774.2,2833519-1
280510,882554,"SANFORD, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF CONEJOS AND",142399,211,Jade Communications LLC,Fixed Wireless,Fiber,Richard Van Sickle,CO,Fixed Wireless,2,50.0,false,360,Fixed Wireless,6480.0,2831199-1
280520,882554,"SANFORD, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF CONEJOS AND",142399,211,"CenturyLink CenturyTel of Eagle, Inc.",Fiber,Fiber,Richard Van Sickle,CO,Fixed Wireless,2,50.0,false,360,Other / Uncategorized,42000.0,2831189-1
280552,884296,REGIONAL SCHOOL DISTRICT 15,122576,215,"Fiber Technologies Networks, L.L.C.",Fiber,Fiber,Christopher Lenhardt,CT,Fiber,3,1000.0,false,4075,Fiber,5400.0,2818900-1
280660,889011,LEE,127832,56020,"CenturyLink-Embarq Florida, Inc. (FKA Embarq)",Fiber,Fiber,Adolfo Arauz,FL,Fiber,188,50.0,false,85765,Other / Uncategorized,8830.08,2826151-7
280776,889931,GWINNETT COUNTY,127274,91831,Charter Communications,Fiber,No Consultant,No Consultant,GA,Fiber,242,8000.0,false,164976,Fiber,324000.0,2825432-1
280778,889881,CHATHAM COUNTY,127462,23653,AT&T Corp.,Fiber,No Consultant,No Consultant,GA,Fiber,52,1000.0,false,36610,Fiber,7621.875,2828426-1
280804,889942,JACKSON COUNTY,127370,3870,"Windstream Communications, LLC",Fiber,No Consultant,No Consultant,GA,Fiber,11,10000.0,false,7249,Fiber,78000.0,2831897-1
280805,889942,JACKSON COUNTY,127370,3870,"Windstream Communications, LLC",Fiber,No Consultant,No Consultant,GA,Fiber,11,1000.0,false,7249,Fiber,29172.0,2831897-2
280979,895429,GARDEN VALLEY DISTRICT,142707,128,"CTC Telecom, Inc.",Cable / DSL,Fiber,Bert Garofano,ID,Insufficient data,4,256.0,false,245,Cable / DSL,517.56,2721696-1
281115,895421,BONNEVILLE JOINT DISTRICT,142650,4433,"Silver Star Telephone Co., Inc.",Fiber,Fiber,CATHY MORTON,ID,Fiber,21,1000.0,false,10758,Fiber,18099.99,2831878-1
281118,895441,HORSESHOE BEND SCHOOL DISTRICT,142716,108,"ENA Services, LLC",Fiber,Fiber,Bert Garofano,ID,Fiber,3,100.0,false,267,Fiber,13800.0,2832126-1
281127,895402,BOUNDARY COUNTY DISTRICT,142759,833,"E.L. Automation, Inc",Fixed Wireless,No Consultant,No Consultant,ID,Fixed Wireless,6,100.0,false,1478,Fixed Wireless,21666.666666666668,2832760-2
281171,901063,DAKOTA CUSD 201,135844,258,Illinois Fiber Resources Group,Fiber,No Consultant,No Consultant,IL,Fiber,2,100.0,false,865,Fiber,7200.0,2807283-1
281252,901150,FLOSSMOOR SD 161,135524,989,AT&T Corp.,Fiber,Cable / DSL,GERRY ZELLER,IL,Fiber,8,1000.0,false,2319,Fiber,32880.0,2829720-1
281263,901150,FLOSSMOOR SD 161,135524,989,Comcast Business Communications,Fiber,Cable / DSL,GERRY ZELLER,IL,Fiber,8,150.0,false,2319,Cable / DSL,7700.4,2829781-1
281334,901673,SOUTH HOLLAND SD 150,135645,530,Comcast Business Communications,Fiber,No Consultant,No Consultant,IL,Fiber,16,200.0,false,945,Fiber,34830.0,2831415-1
281337,901660,SHILOH VILLAGE SD 85,136482,177,Charter Communications,Fiber,No Consultant,No Consultant,IL,Cable / DSL,2,100.0,false,600,Cable / DSL,660.0,2831643-1
281338,901660,SHILOH VILLAGE SD 85,136482,177,Charter Communications,Fiber,No Consultant,No Consultant,IL,Cable / DSL,2,100.0,false,600,Cable / DSL,840.0,2831658-1
281564,902206,HAMILTON SOUTHEASTERN SCHOOLS,130192,2936,"Windstream Communications, LLC",Fiber,Fiber,KATY SMITH,IN,Fiber,11,10000.0,false,20209,Fiber,16096.666666666668,2834131-1
281570,902206,HAMILTON SOUTHEASTERN SCHOOLS,130192,2936,HRS Internet LLC,Fiber,Fiber,KATY SMITH,IN,Fiber,11,1000.0,false,20209,Fiber,214567.2,2834141-1
281684,903579,MACKSVILLE,138050,184,"The Golden Belt Telephone Association, Inc",Cable / DSL,Other / Uncategorized,Gina McConnell,KS,Cable / DSL,1,50.0,false,287,Cable / DSL,2519.4,2831242-1
281691,903517,HALSTEAD,137862,382,Southwestern Bell Telephone Company,Fiber,Other / Uncategorized,Gina McConnell,KS,Fiber,2,12.0,false,795,Cable / DSL,360.0,2833205-1
281708,903517,HALSTEAD,137862,382,"Cox Communications Kansas, LLC",Cable / DSL,Other / Uncategorized,Gina McConnell,KS,Fiber,2,100.0,false,795,Cable / DSL,3119.4,2833191-1
281709,903517,HALSTEAD,137862,382,Southwestern Bell Telephone Company,Fiber,Other / Uncategorized,Gina McConnell,KS,Fiber,2,100.0,false,795,Fiber,16263.0,2833230-1
281892,911050,BURLINGTON,120365,388,Merrimack Education Center,Fiber,Fiber,TOM MILLER,MA,Fiber,1,400.0,false,3606,Fiber,24000.0,2828499-1
281916,911069,DANVERS,120430,733,Merrimack Education Center,Fiber,No Consultant,No Consultant,MA,Fiber,2,100.0,false,3593,Fiber,22200.0,2831446-1
281976,919144,ST. IGNACE AREA SCHOOLS,131699,321,Eastern Upper Peninsula Intermediate School District,Fiber,No Consultant,No Consultant,MI,Fiber,1,60.0,false,626,Fiber,41117.0,2764087-1
282002,920047,WHITEFISH TOWNSHIP SCHOOLS,131686,37,Eastern Upper Peninsula Intermediate School District,Fiber,No Consultant,No Consultant,MI,Fiber,1,20.0,false,45,Fiber,27319.0,2832264-1
282011,919807,MACKINAC ISLAND PUBLIC SCHOOLS,131684,25,Eastern Upper Peninsula Intermediate School District,Fiber,No Consultant,No Consultant,MI,Fiber,1,20.0,false,86,Fiber,28511.0,2831209-1
282359,924193,DIXON R-I,137404,494,"YHTI, Inc.",Fiber,No Consultant,No Consultant,MO,Fiber,4,100.0,false,1097,Fiber,58800.0,2833021-1
282369,926694,SCOTT CO SCHOOL DIST,128618,3067,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,7,1000.0,false,3983,Fiber,10285.714285714286,2741696-1
282372,926712,VICKSBURG WARREN SCHOOL DIST,128637,6656,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,16,10.0,false,8714,Fiber,9432.0,2763941-1
282373,926712,VICKSBURG WARREN SCHOOL DIST,128637,6656,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,16,100.0,false,8714,Fiber,8520.0,2763941-2
282378,926666,NORTH PANOLA SCHOOL DISTRICT,128549,1524,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,11,100.0,false,1573,Fiber,8700.0,2801085-1
282425,926604,FRANKLIN CO SCHOOL DIST,128720,1143,"Franklin Telephone Co., Inc.",Fiber,No Consultant,No Consultant,MS,Fiber,4,10000.0,false,1500,Fiber,8712.0,2825859-1
282426,926638,LAWRENCE CO SCHOOL DIST,128721,1604,"CONTACT NETWORK, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,7,1000.0,false,2171,Fiber,18000.0,2825926-1
282501,926638,LAWRENCE CO SCHOOL DIST,128721,1604,"CONTACT NETWORK, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,7,1000.0,false,2171,Fiber,19140.0,2825926-2
282502,926689,PRENTISS CO SCHOOL DIST,128575,1722,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,8,100.0,false,2399,Fiber,8640.0,2831521-1
282503,926694,SCOTT CO SCHOOL DIST,128618,3067,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,7,1000.0,false,3983,Fiber,9000.0,2741696-2
282522,926712,VICKSBURG WARREN SCHOOL DIST,128637,6656,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,16,0.64,false,8714,Cable / DSL,3024.0,2763941-3
282528,926671,OCEAN SPRINGS SCHOOL DIST,128707,1980,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,7,1000.0,false,5590,Fiber,9000.0,2833732-1
282529,926671,OCEAN SPRINGS SCHOOL DIST,128707,1980,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,MS,Fiber,7,1000.0,false,5590,Fiber,9000.0,2833732-2
282725,936043,CHADRON PUBLIC SCHOOLS,139123,396,Mobius Communications Company,Cable / DSL,No Consultant,No Consultant,NE,Fiber,13,0.5,false,909,Cable / DSL,540.0,2828966-1
282733,936043,CHADRON PUBLIC SCHOOLS,139123,396,Mobius Communications Company,Cable / DSL,No Consultant,No Consultant,NE,Fiber,13,0.5,false,909,Cable / DSL,540.0,2828953-1
282751,936191,WAHOO PUBLIC SCHOOLS,138297,339,"Windstream Communications, LLC",Fiber,No Consultant,No Consultant,NE,,10,150.0,false,965,Fiber,10272.0,2832778-1
283076,942959,SILVER CONSOLIDATED SCHOOLS,143325,1723,"CenturyLink Qwest Communications Company, LLC",Fiber,Fiber,Caroline Wolf,NM,Fiber,4,200.0,false,3077,Fiber,43260.0,2813105-1
283087,942959,SILVER CONSOLIDATED SCHOOLS,143325,1723,"WNM Communications Corporation, Inc.",Cable / DSL,Fiber,Caroline Wolf,NM,Fiber,4,100.0,false,3077,Fiber,31908.72,2813042-1
283091,942959,SILVER CONSOLIDATED SCHOOLS,143325,1723,"CenturyLink Qwest Communications Company, LLC",Fiber,Fiber,Caroline Wolf,NM,Fiber,4,200.0,false,3077,Fiber,69402.0,2813125-1
283352,949770,GIBSONBURG EXEMPTED VILLAGE,129239,432,"Time Warner Cable Information Services (Ohio), LLC",Fiber,Fiber,Grant Germann,OH,Fiber,3,100.0,false,1081,Fiber,12600.0,2738890-1
283353,949770,GIBSONBURG EXEMPTED VILLAGE,129239,432,Northern Ohio Education Computer Association,Copper,Fiber,Grant Germann,OH,Fiber,3,50.0,false,1081,Fiber,18000.0,2738914-1
283371,949865,WEST CLERMONT LOCAL,129893,3121,Hamilton Clermont Cooperative Association,Fiber,No Consultant,No Consultant,OH,Fiber,9,500.0,false,8448,Fiber,67740.0,2747347-1
283376,950216,PERRY LOCAL,129666,1803,Stark Portage Area Computer Consortium,Fiber,Fiber,Anne Smith,OH,Fiber,7,400.0,false,4848,Fiber,37737.06,2749448-1
283380,950220,TUSLAW LOCAL,129671,433,Stark Portage Area Computer Consortium,Fiber,Fiber,Anne Smith,OH,Fiber,2,100.0,false,1345,Other / Uncategorized,10757.36,2750329-1
283384,950214,NORTHWEST LOCAL,129648,595,Stark Portage Area Computer Consortium,Fiber,Fiber,Cindy Mihalek,OH,Fiber,1,200.0,false,1940,Fiber,14301.0,2756371-1
283390,950076,BUCKEYE LOCAL,129553,703,Northeast Ohio Network for Educational Technology (NEOnet),Fiber,Fiber,David Hirsch,OH,Fiber,1,1000.0,false,2206,Fiber,46449.43,2772546-1
283401,949917,PICKERINGTON LOCAL,129150,2455,Metropolitan Educational Council,Fiber,Fiber,Randy Black,OH,Fiber,13,10000.0,false,10061,Fiber,20596.56,2738397-2
283575,949881,WYNFORD LOCAL,129734,464,North Central Ohio Computer Cooperative,Fiber,Fiber,Bill Newsted,OH,Fiber,1,200.0,false,1128,Fiber,50787.6,2831701-1
283587,950396,PORTSMOUTH CITY,130046,1586,South Central Ohio Computer Association,Fiber,No Consultant,No Consultant,OH,Fiber,1,100.0,false,1863,Fiber,7200.0,2831254-1
283590,950175,HUNTINGTON LOCAL,130004,331,South Central Ohio Computer Association,Fiber,No Consultant,No Consultant,OH,Fiber,1,500.0,false,1219,Fiber,28527.12,2831303-1
283971,951596,PAULS VALLEY,139805,863,"Unite Private Networks, LLC",Fiber,No Consultant,No Consultant,OK,Fiber,8,1000.0,false,1310,Fiber,10143.42857142857,2827359-1
283972,951596,PAULS VALLEY,139805,863,"Unite Private Networks, LLC",Fiber,No Consultant,No Consultant,OK,Fiber,8,1000.0,false,1310,Fiber,9444.0,2827366-1
283978,952193,CULVER SD 4,145083,496,TDS Baja Broadband LLC,Fiber,Fiber,CASEY SEEGER,OR,Fiber,3,100.0,false,694,Fiber,23978.16,2719767-1
283979,952225,GLENDALE SD 77,145007,265,Douglas Sevices Inc,Fiber,Fiber,CASEY SEEGER,OR,Copper,3,45.0,true,328,Copper,88839.0,2721916-1
283989,952240,JEFFERSON COUNTY SD 509J,145086,2406,"Cascade Utilities, Inc.",Cable / DSL,Fiber,CASEY SEEGER,OR,Fiber,4,1.0,false,2912,Cable / DSL,1911.36,2726559-1
283992,952240,JEFFERSON COUNTY SD 509J,145086,2406,Warm Springs Telelcommunications Company,Fiber,Fiber,CASEY SEEGER,OR,Fiber,4,20.0,false,2912,Fiber,13200.0,2726578-1
283993,952240,JEFFERSON COUNTY SD 509J,145086,2406,Warm Springs Telelcommunications Company,Fiber,Fiber,CASEY SEEGER,OR,Fiber,4,100.0,false,2912,Fiber,66000.0,2726576-1
284004,952295,PILOT ROCK SD 2,145142,211,"Charter Fiberlink OR-CCVII, LLC",Fiber,Fiber,CASEY SEEGER,OR,Fiber,8,1000.0,false,365,Fiber,13800.0,2730320-1
284011,952295,PILOT ROCK SD 2,145142,211,"Charter Fiberlink OR-CCVII, LLC",Fiber,Fiber,CASEY SEEGER,OR,Fiber,8,1000.0,false,365,Fiber,13800.0,2730324-1
284012,952295,PILOT ROCK SD 2,145142,211,"Charter Fiberlink OR-CCVII, LLC",Fiber,Fiber,CASEY SEEGER,OR,Fiber,8,1000.0,false,365,Fiber,13800.0,2730330-1
284015,952334,STANFIELD SD 61,145147,382,Inland Development Corporation,Fiber,Fiber,CASEY SEEGER,OR,Fiber,6,100.0,false,513,Fiber,6720.0,2731973-1
284016,952316,OREGON TRAIL SD 46,144854,1942,County of Clackamas,Fiber,Fiber,Daniel Farslow,OR,Fiber,12,10000.0,false,4217,Fiber,3652.125,2734671-1
284019,952226,GLIDE SD 12,145008,389,Douglas Sevices Inc,Fiber,Fiber,CASEY SEEGER,OR,Fiber,3,100.0,false,638,Fiber,12240.0,2752244-1
284043,952240,JEFFERSON COUNTY SD 509J,145086,2406,TDS Baja Broadband LLC,Fiber,Fiber,CASEY SEEGER,OR,Fiber,4,200.0,false,2912,Fiber,35940.0,2726571-1
284044,952225,GLENDALE SD 77,145007,265,Douglas Sevices Inc,Fiber,Fiber,CASEY SEEGER,OR,Copper,3,1000.0,false,328,Other / Uncategorized,13200.0,2821419-1
284235,952326,SILVER FALLS SD 4J,144967,1479,"WAVEDIVISION HOLDINGS, LLC",Fiber,Fiber,Sabrina Carson,OR,Fiber,16,10000.0,false,3756,Fiber,20400.0,2830484-2
284238,952176,COLTON SD 53,144828,217,County of Clackamas,Fiber,Fiber,Sabrina Carson,OR,Fiber,7,1000.0,false,639,Fiber,3060.0,2830830-1
284244,952247,JUNCTION CITY SD 69,145013,922,Monroe Telephone Company,Fiber,Fiber,Sabrina Carson,OR,Fiber,3,100.0,false,1707,Fiber,5664.0,2833530-1
284247,952273,MT ANGEL SD 91,144958,461,Mt. Angel Telephone Company,Cable / DSL,Fiber,Sabrina Carson,OR,Fiber,5,30.0,false,713,Cable / DSL,815.4,2832486-1
284322,953608,ALTOONA AREA SD,125584,4601,"Sunesys, LLC",Fiber,No Consultant,No Consultant,PA,Fiber,11,10000.0,false,7816,Fiber,3192.0,2804591-1
284521,953666,BRISTOL BOROUGH SD,126085,791,"Sunesys, LLC",Fiber,No Consultant,No Consultant,PA,Fiber,5,1000.0,false,1202,Fiber,12600.0,2832380-1
284555,953811,GIRARD SD,125560,809,"Velocity.Net Communications, Inc.",Other / Uncategorized,Fiber,Maggie Taylor,PA,Fiber,1,100.0,false,1852,Fiber,10500.0,2833868-1
284936,967131,JACKSON COUNTY,128520,1121,"ENA Services, LLC",Fiber,No Consultant,No Consultant,TN,Fiber,1,150.0,false,1583,Fiber,96000.0,2821908-1
284956,967089,DECATUR COUNTY,128470,949,"ENA Services, LLC",Fiber,No Consultant,No Consultant,TN,Fiber,5,200.0,false,1687,Fiber,108000.0,2824990-1
285039,967190,ROGERSVILLE,128391,305,"ENA Services, LLC",Fiber,No Consultant,No Consultant,TN,Fiber,1,50.0,false,681,Fiber,51000.0,2831665-1
285040,967069,CAMPBELL COUNTY,128352,4330,"ENA Services, LLC",Fiber,No Consultant,No Consultant,TN,Fiber,30,1000.0,false,5889,Fiber,144000.0,2831909-1
285085,969815,OLNEY ISD,140980,478,"Brazos Telephone Cooperative, Inc,",Fiber,No Consultant,No Consultant,TX,Fiber,26,100.0,false,747,Fiber,14400.0,2824410-1
285096,969711,MEMPHIS ISD,141914,369,Region 16 Education Service Center,Other / Uncategorized,Fiber,Laura Daily,TX,Fiber,26,40.0,false,536,Fiber,59919.96,2777816-1
285097,969711,MEMPHIS ISD,141914,369,"Windstream Communications, LLC",Fiber,Fiber,Laura Daily,TX,Fiber,26,3.0,true,536,Cable / DSL,719.88,2778055-1
285109,969860,PINE TREE ISD,140662,2767,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,6,1000.0,false,4617,Fiber,8571.42857142857,2792605-1
285114,969235,CROWLEY ISD,140852,8923,Southwestern Bell Telephone Company,Fiber,Fiber,Bonnie Arrington,TX,Fiber,18,1000.0,false,15060,Fiber,18340.0,2794365-1
285115,969235,CROWLEY ISD,140852,8923,Southwestern Bell Telephone Company,Fiber,Fiber,Bonnie Arrington,TX,Fiber,18,1000.0,false,15060,Fiber,14037.12,2794261-1
285116,969235,CROWLEY ISD,140852,8923,Southwestern Bell Telephone Company,Fiber,Fiber,Bonnie Arrington,TX,Fiber,18,1000.0,false,15060,Fiber,11206.74,2794501-1
285156,969985,SAN PERLITA ISD,141684,195,"VTX Communications,LLC",Cable / DSL,Fiber,Janie Livas,TX,Fiber,10,50.0,false,280,Fiber,1958.0,2817537-1
285228,969815,OLNEY ISD,140980,478,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,26,1.5,true,747,Copper,6219.6,2829576-1
285308,968969,AGUA DULCE ISD,141559,217,"Windstream Communications, LLC",Fiber,No Consultant,No Consultant,TX,Fiber,2,50.0,false,368,Fiber,11016.0,2831654-1
285347,969235,CROWLEY ISD,140852,8923,"Charter Fiberlink WA-CCVII, LLC",Fiber,Fiber,Bonnie Arrington,TX,Fiber,18,1000.0,false,15060,Fiber,0,2795056-1
285348,969235,CROWLEY ISD,140852,8923,"Charter Fiberlink WA-CCVII, LLC",Fiber,Fiber,Bonnie Arrington,TX,Fiber,18,10000.0,false,15060,Fiber,0,2795056-2
285530,970085,SWEETWATER ISD,142031,1556,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,46,1000.0,false,2248,Fiber,6720.0,2832561-1
285628,975594,MATHEWS CO PBLC SCHS,126499,467,"Conterra Ultra Broadband, LLC",Fiber,No Consultant,No Consultant,VA,Fiber,4,300.0,false,1183,Fixed Wireless,7764.0,2801385-1
285629,975564,HARRISONBURG CITY PBLC SCHS,126469,3572,"Shentel Communications, LLC",Fiber,No Consultant,No Consultant,VA,Fiber,9,500.0,false,5211,Fiber,70800.0,2807921-1
285630,975564,HARRISONBURG CITY PBLC SCHS,126469,3572,Harrisonburg Electric Commission,Fiber,No Consultant,No Consultant,VA,Fiber,9,100.0,false,5211,Fiber,5280.0,2807958-1
285631,975564,HARRISONBURG CITY PBLC SCHS,126469,3572,Harrisonburg Electric Commission,Fiber,No Consultant,No Consultant,VA,Fiber,9,1000.0,false,5211,Fiber,11400.0,2807958-2
285885,975594,MATHEWS CO PBLC SCHS,126499,467,"CenturyLink Qwest Communications Company, LLC",Fiber,No Consultant,No Consultant,VA,Fiber,4,100.0,false,1183,Fiber,30852.0,2831115-1
285895,980690,RUTLAND SOUTH SUPERVISORY UNION,122138,351,"Vermont Telephone Company, Inc.",Copper,No Consultant,No Consultant,VT,Fiber,7,100.0,false,0,Fiber,5740.8,2793238-1
285906,980675,FRANKLIN NORTHWEST SUPERVISORY UNION,122013,1129,Enhanced Communications of Northern New England LLC,Other / Uncategorized,No Consultant,No Consultant,VT,Fiber,6,150.0,false,0,Fiber,23016.0,2809293-1
286099,983135,MOUNT ADAMS SCHOOL DISTRICT,145436,858,"Century Link CenturyTel of Lake Dallas, Inc.",Other / Uncategorized,No Consultant,No Consultant,WA,Fiber,4,200.0,false,964,Fiber,62413.68,2832015-1
286241,983745,BELOIT SCHOOL DISTRICT,132923,5401,"Charter Fiberlink CCO, LLC",Fiber,No Consultant,No Consultant,WI,Fiber,16,1000.0,false,6985,Fiber,14400.0,2832809-1
286382,983882,WOOD COUNTY SCHOOLS,126724,7498,"Cebridge Telecom WV, LLC",Fiber,Fiber,Anne Smith,WV,Fiber,26,2000.0,false,13341,Fiber,29976.0,2777725-1
286383,983882,WOOD COUNTY SCHOOLS,126724,7498,"CAS Communications, LLc",Fiber,Fiber,Anne Smith,WV,Fiber,26,100.0,false,13341,Fiber,4796.16,2777696-1
286384,983882,WOOD COUNTY SCHOOLS,126724,7498,"CAS Communications, LLc",Fiber,Fiber,Anne Smith,WV,Fiber,26,1000.0,false,13341,Fiber,12589.92,2777696-2
286385,983808,LEWIS COUNTY SCHOOLS,126771,1573,Frontier West Virginia Inc.,Fiber,Fiber,David Hirsch,WV,Fiber,13,1.5,true,2626,Cable / DSL,915.72,2798049-1
286719,903603,NEWTON,137888,797,"Zayo Group, LLC",Fiber,No Consultant,No Consultant,KS,Fiber,11,10000.0,false,3743,Fiber,3000.0,
286738,882674,KAKE CITY SCHOOL DISTRICT,145673,72,Kwaan Wireless Inc,Fixed Wireless,No Consultant,No Consultant,AK,Fixed Wireless,1,15.0,false,108,Fixed Wireless,133200.0,2836089-1
286749,882115,MONTGOMERY COUNTY,128086,22588,Charter Communications,Fiber,Fiber,Corrina McLaughlin,AL,Fiber,86,1000.0,false,31359,Fiber,83958.0,2814104-1
286764,882026,JEFFERSON COUNTY,127957,20039,"BellSouth Telecommunications, LLC",Fiber,No Consultant,No Consultant,AL,Fiber,94,1000.0,false,36069,Fiber,2296.0693596059114,2829253-1
286819,881421,MARSHALL COUNTY,128054,3977,"Information Transport Solutions, Inc.",Fiber,No Consultant,No Consultant,AL,Fiber,47,1000.0,false,5700,Fiber,15900.0,2831176-1
286933,882327,HARMONY GROVE SCHOOL DISTRICT,139474,455,AT&T Corp.,Fiber,No Consultant,No Consultant,AR,Fiber,241,100.0,false,1080,Fiber,23422.08,2835062-1
286970,881927,BAY SCHOOL DISTRICT,139585,351,Verizon Wireless (Cellco Partnership),Other / Uncategorized,No Consultant,No Consultant,AR,Fiber,375,8.0,false,573,Other / Uncategorized,540.0,2835638-1
286971,881927,BAY SCHOOL DISTRICT,139585,351,"E. Ritter Communications Holdings, Inc.",Fiber,No Consultant,No Consultant,AR,Fiber,375,100.0,false,573,Fiber,23580.0,2835639-1
