"esh_id","service_provider_2015","bandwidth_in_mbps_2015","contract_end_date_2015","purpose_2015","percent_bw_2015","total_monthly_cost_2015","predominant_sp_2015","exclude_from_analysis"
881937,"Winstream",150,"2017-06-30","Internet",0.23,3554.06,FALSE,FALSE
881938,"City of Cortez",1000,"2016-06-30","Internet",0.85,930,TRUE,FALSE
881938,"Zippytech",180,"2016-06-30","Internet",0.15,360,FALSE,FALSE
881940,"Ponderosa Tele",700,"2016-06-30","Internet",0.58,7660.33,TRUE,FALSE
881940,"Ponderosa Cablevis",500,"2016-06-30","Internet",0.42,4250,FALSE,FALSE
881941,"Computer Sciences",1200,"2016-06-30","Upstream",1,4254.39,TRUE,FALSE
881942,"Cox",200,"2017-06-30","Internet",1,2350,TRUE,FALSE
881943,"CenturyLink",60,"2016-06-30","Internet",1,6423,TRUE,FALSE
881946,"Computer Sciences",800,"2016-06-30","Upstream",0.99,1497.7,TRUE,FALSE
881946,"Charter",10,"2017-06-30","Internet",0.01,500,FALSE,FALSE
881947,"San Luis Valley Coop",100,"2018-06-30","Internet",1,89.95,TRUE,FALSE
881948,"Cox",1000,"2016-10-10","Internet",0.91,6200,TRUE,FALSE
881948,"AT&T",100,"2017-06-30","Internet",0.09,1656.4,FALSE,FALSE
881951,"Computer Sciences",800,"2016-06-30","Upstream",1,6592.38,TRUE,FALSE
881952,"Winstream",500,"2020-06-30","Internet",1,3000,TRUE,FALSE
881954,"Computer Sciences",400,"2016-06-30","Upstream",1,2983.52,TRUE,FALSE
881955,"Cox",1000,"2020-06-30","Internet",1,4560,TRUE,FALSE
881957,"Eschelon",70,"2016-06-30","Internet",1,1800,TRUE,FALSE
881958,"Computer Sciences",400,"2016-06-30","Upstream",1,3144.94,TRUE,FALSE
881959,"Central Arkansas",100,"2016-06-30","Internet",1,529.15,TRUE,FALSE
881961,"SECOM,Inc",40,"2018-06-30","Internet",0.8,1200,TRUE,FALSE
881961,"CenturyLink",10,"2016-06-30","Internet",0.2,59.95,FALSE,FALSE
881962,"Computer Sciences",250,"2016-06-30","Upstream",1,1903.16,TRUE,FALSE
881964,"CenturyTel",80,"2019-06-30","Internet",1,3243.26,TRUE,FALSE
881966,"Computer Sciences",500,"2016-06-30","Upstream",1,1218.21,TRUE,FALSE
881968,"E. Ritter",200,"2019-06-30","Internet",1,2949.75,TRUE,FALSE
881969,"Affiniti",1000,"2016-06-30","Upstream",1,1693.06,TRUE,FALSE
881971,"Computer Sciences",400,"2016-06-30","Upstream",1,2122.64,TRUE,FALSE
881972,"Northern Arkansas",50,"2016-06-30","Internet",1,420,TRUE,FALSE
881973,"Jade Communications",100,"2016-06-30","Internet",1,832,TRUE,FALSE
881976,"Computer Sciences",400,"2016-06-30","Upstream",1,2762.58,TRUE,FALSE
881977,"CenturyLink",250,"2017-06-30","Internet",1,4636,TRUE,FALSE
881978,"CenturyLink",505,"2016-06-30","Internet",0.99,4215,TRUE,FALSE
881978,"Delta Co Tele",7,"2016-06-30","Internet",0.01,255.57,FALSE,FALSE
881981,"Computer Sciences",800,"2016-06-30","Upstream",1,4178.11,TRUE,FALSE
881988,"Walnut Hill",200,"2016-06-30","Internet",1,2100,TRUE,FALSE
881991,"Computer Sciences",800,"2016-06-30","Upstream",1,2003.85,TRUE,FALSE
881993,"Transworld Network",100,"2017-06-30","Internet",1,2266.76,TRUE,FALSE
881995,"Computer Sciences",800,"2016-06-30","Upstream",1,3509.46,TRUE,FALSE
881996,"E. Ritter",100,"2020-06-30","Internet",1,1850,TRUE,FALSE
882000,"Computer Sciences",4500,"2016-06-30","Upstream",1,4967.34,TRUE,FALSE
882001,"Winstream",1000,"2018-06-30","Internet",0.99,3680.71,TRUE,FALSE
882001,"AT&T",12,"2016-06-30","Internet",0.01,139.98,FALSE,FALSE
882007,"CenturyLink",2000,"2018-06-30","Internet",1,7181.75,TRUE,FALSE
882010,"Windstream",2000,"2016-06-30","Internet",1,9500,TRUE,FALSE
882011,"Computer Sciences",800,"2016-06-30","Upstream",1,4514.34,TRUE,FALSE
882015,"Computer Sciences",800,"2016-06-30","Upstream",1,2390.77,TRUE,FALSE
882016,"Winstream",100,"2016-06-30","Internet",1,3000,TRUE,FALSE
882020,"Computer Sciences",800,"2016-06-30","Upstream",1,1497.99,TRUE,FALSE
882021,"CenturyLink",300,"2017-06-30","Internet",1,3315,TRUE,FALSE
882025,"FastTrack Comm",500,"2018-06-30","Internet",0.5,2250,FALSE,FALSE
882025,"Brainstorm Internet",300,"2016-06-30","Internet",0.3,1500,FALSE,FALSE
882025,"Zippytech",200,"2016-06-30","Internet",0.2,400,FALSE,FALSE
882026,"Computer Sciences",2000,"2016-06-30","Upstream",1,3104.22,TRUE,FALSE
882031,"Computer Sciences",50,"2016-06-30","Upstream",1,1709.21,TRUE,FALSE
882032,"E. Ritter",200,"2017-06-30","Internet",1,3000,TRUE,FALSE
882036,"Computer Sciences",400,"2016-06-30","Upstream",1,2833.33,TRUE,FALSE
882038,"AT&T",1000,"2017-06-30","Internet",1,2310,TRUE,FALSE
882041,"Computer Sciences",800,"2016-06-30","Upstream",1,1774.11,TRUE,FALSE
882042,"Cox",1000,"2018-06-30","Internet",1,4960,TRUE,FALSE
882046,"SW AR Tele",200,"2016-06-30","Internet",1,1389.85,TRUE,FALSE
882050,"Computer Sciences",800,"2016-06-30","Upstream",1,1497.96,TRUE,FALSE
882052,"SECOM,Inc",60,"2016-06-30","Internet",1,720,TRUE,FALSE
882053,"CenturyTel",100,"2018-06-30","Internet",1,3037,TRUE,FALSE
882057,"Computer Sciences",800,"2016-06-30","Upstream",1,2779.24,TRUE,FALSE
882058,"CenturyLink",100,"2017-06-30","Internet",1,3247,TRUE,FALSE
882060,"EAGLE-Net Alliance",100,"2016-06-30","Internet",1,870.2,TRUE,FALSE
882062,"Charter",1000,"2018-06-30","Internet",0.56,3393,TRUE,FALSE
882062,"Computer Sciences",800,"2016-06-30","Upstream",0.44,2776.48,FALSE,FALSE
882066,"CenturyLink",200,"2016-06-30","Internet",1,2790,TRUE,FALSE
882068,"Computer Sciences",400,"2016-06-30","Upstream",1,2971.79,TRUE,FALSE
882069,"Telecomm Mgmt",100,"2018-06-30","Internet",1,1500,TRUE,FALSE
882071,"CenturyLink",100,"2018-06-30","Internet",1,790.9,TRUE,FALSE
882073,"Computer Sciences",200,"2016-06-30","Upstream",1,2649.11,TRUE,FALSE
882075,"CenturyLink",300,"2016-06-30","Internet",0.5,2467.55,FALSE,FALSE
882075,"Comcast",300,"2016-06-30","Internet",0.5,2023,FALSE,FALSE
882078,"Charter",50,"2016-06-30","Internet",0.71,3253.76,TRUE,FALSE
882078,"Computer Sciences",20,"2016-06-30","Upstream",0.29,1356.71,FALSE,FALSE
882079,"Arkansas Tele Co",150,"2016-06-30","Internet",1,6000,TRUE,FALSE
882080,"EAGLE-Net Alliance",150,"2016-06-30","Internet",1,1078.7,TRUE,FALSE
882084,"Computer Sciences",10600,"2016-06-30","Upstream",1,25414.42,TRUE,FALSE
882088,"Computer Sciences",100,"2016-06-30","Upstream",1,1199.48,TRUE,FALSE
882089,"Conway Corporation",350,"2017-06-30","Internet",0.58,6000,TRUE,FALSE
882089,"Winstream",250,"2017-03-21","Internet",0.42,3600,FALSE,FALSE
882092,"Computer Sciences",600,"2016-06-30","Upstream",1,3500.18,TRUE,FALSE
882093,"Yelcot Tele Co",200,"2016-06-30","Internet",1,1236.85,TRUE,FALSE
882095,"NewCloud Networks",15,"2016-06-30","Internet",1,1565,TRUE,FALSE
882097,"Computer Sciences",500,"2016-06-30","Upstream",1,1756.51,TRUE,FALSE
882098,"Windstream",200,"2017-06-30","Internet",1,2208,TRUE,FALSE
882101,"Falcon Broadband",1000,"2016-06-30","Internet",1,12090,TRUE,FALSE
882104,"Winstream",200,"2016-06-30","Internet",1,4698.54,TRUE,FALSE
882110,"Winstream",100,"2017-06-30","Internet",1,1049,TRUE,FALSE
882113,"Charter",200,"2016-06-30","Internet",1,1400,TRUE,FALSE
882116,"Arkwest",300,"2016-06-30","Internet",1,1199.7,TRUE,FALSE
882117,"Charter",1000,"2018-06-30","Upstream",1,1719.25,TRUE,FALSE
882117,"AT&T",1.5,"2016-06-30","Internet",0,87,FALSE,FALSE
882120,"TCA Communications",600,"2019-06-30","Internet",1,6280,TRUE,FALSE
882122,"CenturyLink",100,"2018-06-30","Internet",0.5,1250,FALSE,FALSE
882122,"Comcast",100,"2016-06-13","Internet",0.5,1700,FALSE,FALSE
882124,"Cox",100,"2017-06-30","Internet",1,4000,TRUE,FALSE
882125,"EAGLE-Net Alliance",600,"2016-06-30","Internet",1,2711.67,TRUE,FALSE
882126,"Charter",2000,"2020-06-30","Upstream",1,2378.31,TRUE,FALSE
882128,"Nexus Systems, Inc.",150,"2017-06-30","Internet",1,2200,TRUE,FALSE
882129,"EAGLE-Net Alliance",1000,"2016-06-30","Internet",1,4448.34,TRUE,FALSE
882133,"SECOM,Inc",50,"2018-06-30","Internet",1,561.25,TRUE,FALSE
882137,"Winstream",100,"2019-02-21","Internet",1,3039.4,TRUE,FALSE
882138,"Jade Communications",100,"2026-06-30","Internet",1,1040,TRUE,FALSE
882140,"Computer Sciences",1000,"2016-06-30","Upstream",1,2086.36,TRUE,FALSE
882144,"EAGLE-Net Alliance",100,"2016-06-30","Internet",1,1020,TRUE,FALSE
882145,"Pine Bluff",100,"2016-06-30","Internet",1,1231.96,TRUE,FALSE
882146,"Computer Sciences",400,"2016-06-30","Upstream",1,1205.74,TRUE,FALSE
882149,"Cable Montana",100,"2016-06-30","Internet",1,1300,TRUE,FALSE
882151,"TCA Communications",100,"2017-06-30","Internet",1,2000,TRUE,FALSE
882152,"Computer Sciences",400,"2016-06-30","Upstream",1,4322.26,TRUE,FALSE
882154,"Glenwood Springs",1000,"2017-06-20","Internet",0.95,3770,TRUE,FALSE
882154,"Comcast",50,"2016-06-30","Internet",0.05,166.94,FALSE,FALSE
882156,"South AR Tele",250,"2017-06-30","Internet",1,2199.99,TRUE,FALSE
882157,"Info Transport",1000,"2016-06-30","Internet",0.71,5780,TRUE,FALSE
882157,"Computer Sciences",400,"2016-06-30","Upstream",0.29,2131.64,FALSE,FALSE
882162,"CenturyLink",100,"2017-06-30","Internet",0.5,1833.93,FALSE,FALSE
882162,"Nexus Systems, Inc.",100,"2019-06-30","Internet",0.5,2000,FALSE,FALSE
882164,"Computer Sciences",200,"2016-06-30","Upstream",0.99,1654.62,TRUE,FALSE
882164,"Opp  Cablevision",1.5,"2016-06-30","Internet",0.01,1000,FALSE,FALSE
882165,"Comcast",400,"2016-06-30","Internet",1,2499,TRUE,FALSE
882169,"Computer Sciences",1000,"2016-06-30","Upstream",0.5,2475.94,FALSE,FALSE
882169,"JKM Consulting, Inc.",1000,"2017-06-30","Internet",0.5,1550,FALSE,FALSE
882172,"Winstream",40,"2017-06-30","Internet",1,2409.6,TRUE,FALSE
882174,"Computer Sciences",800,"2016-06-30","Upstream",1,3165.58,TRUE,FALSE
882177,"Conterra, LLC",500,"2019-06-30","Internet",0.96,8167,TRUE,FALSE
882177,"Winstream",20,"2017-06-30","Internet",0.04,1320,FALSE,FALSE
882178,"Computer Sciences",400,"2016-06-30","Upstream",1,2763.17,TRUE,FALSE
882181,"Winstream",300,"2016-06-30","Internet",1,1600,TRUE,FALSE
882182,"SureWest",1000,"2018-06-30","Upstream",1,6720,TRUE,FALSE
882183,"Computer Sciences",400,"2016-06-30","Upstream",1,1621.96,TRUE,FALSE
882185,"Wiggins Tele Asso",50,"2016-06-30","Internet",1,1165,TRUE,FALSE
882188,"RM Greene",100,"2016-06-30","Internet",0.91,1960,TRUE,FALSE
882188,"Computer Sciences",10,"2016-06-30","Upstream",0.09,1046.01,FALSE,FALSE
882192,"AT&T",100,"2017-06-30","Internet",1,1650.45,TRUE,FALSE
882193,"Computer Sciences",400,"2016-06-30","Upstream",1,2762.15,TRUE,FALSE
882195,"EAGLE-Net Alliance",60,"2016-06-30","Internet",0.95,703.4,TRUE,FALSE
882195,"Pikes Peak Boces",3,"2016-06-30","Internet",0.05,1285,FALSE,FALSE
882198,"South AR Tele",7.5,"2016-06-30","Internet",1,916.658333333333,TRUE,FALSE
882202,"Prairie Grove",150,"2017-06-30","Internet",1,747.15,TRUE,FALSE
882203,"Computer Sciences",400,"2016-06-30","Upstream",1,1746.67,TRUE,FALSE
882209,"TW Telecom Holdings",2000,"2017-06-30","Internet",0.83,8545.6,TRUE,FALSE
882209,"EAGLE-Net Alliance",400,"2018-06-30","Internet",0.17,2745,FALSE,FALSE
882210,"Northern Arkansas",100,"2016-06-30","Internet",1,1005.95,TRUE,FALSE
882213,"Computer Sciences",400,"2016-06-30","Upstream",1,3304.57,TRUE,FALSE
882214,"Tek-Hut, Inc",100,"2017-06-30","Internet",1,2021.99,TRUE,FALSE
882216,"Winstream",250,"2017-03-21","Internet",1,3600,TRUE,FALSE
882218,"Citizens Utilities",1000,"2016-06-30","Internet",1,6501,TRUE,FALSE
882220,"Walnut Hill",250,"2018-06-30","Internet",1,6041.03,TRUE,FALSE
882224,"CenturyLink",30,"2016-06-30","Internet",1,129.2,TRUE,FALSE
882225,"Winstream",10000,"2017-06-30","Internet",1,14725,TRUE,FALSE
882228,"EAGLE-Net Alliance",10,"2017-06-30","Internet",1,610,TRUE,FALSE
882229,"Cox",5000,"2016-06-30","Internet",0.94,11995,TRUE,FALSE
882229,"Windstream",300,"2017-06-30","Internet",0.06,3500,FALSE,FALSE
882230,"Roanoke Telephone Co., Inc.",1000,"2016-06-30","Internet",0.56,1379,TRUE,FALSE
882230,"Computer Sciences",800,"2016-06-30","Upstream",0.44,6482.25,FALSE,FALSE
882235,"SW AR Tele",200,"2016-06-30","Internet",1,934.64,TRUE,FALSE
882236,"Computer Sciences",400,"2016-06-30","Upstream",1,3218.85,TRUE,FALSE
882241,"Computer Sciences",800,"2016-06-30","Upstream",1,2211.09,TRUE,FALSE
882242,"Telecomp Comp Serv",350,"2018-06-30","Internet",0.78,3840,TRUE,FALSE
882242,"AT&T",100,"2017-06-30","Internet",0.22,1876.44,FALSE,FALSE
882247,"Computer Sciences",400,"2016-06-30","Upstream",1,3438.56,TRUE,FALSE
882249,"Cox",200,"2016-06-30","Internet",1,619.06,TRUE,FALSE
882251,"FastTrack Comm",150,"2016-06-30","Internet",0.65,1320,TRUE,FALSE
882251,"Zippytech",80,"2016-06-30","Internet",0.35,160,FALSE,FALSE
882254,"TCA Communications",100,"2016-06-30","Internet",1,1800,TRUE,FALSE
882257,"CenturyLink",2000,"2017-06-30","Internet",1,8680,TRUE,FALSE
882258,"Computer Sciences",200,"2016-06-30","Upstream",1,1902.12,TRUE,FALSE
882259,"Winstream",100,"2016-06-30","Internet",1,2708,TRUE,FALSE
882263,"Computer Sciences",3200,"2016-06-30","Upstream",1,6631.09,TRUE,FALSE
882265,"Cox",100,"2017-06-30","Internet",1,3600,TRUE,FALSE
882268,"Phillips County",100,"2016-06-30","Internet",0.5,40,FALSE,FALSE
882268,"Tek-Hut, Inc",100,"2017-06-30","Internet",0.5,2389.9,FALSE,FALSE
882269,"Computer Sciences",800,"2016-06-30","Upstream",0.8,3554.45,TRUE,FALSE
882269,"Charter",200,"2016-06-30","Internet",0.2,220,FALSE,FALSE
882271,"Winstream",200,"2017-06-30","Internet",1,2990,TRUE,FALSE
882277,"Windstream",400,"2019-06-30","Internet",1,3564.93,TRUE,FALSE
882281,"Computer Sciences",10,"2016-06-30","Upstream",1,526.44,TRUE,FALSE
882284,"Cox",150,"2016-06-30","Internet",1,350,TRUE,FALSE
882285,"EAGLE-Net Alliance",100,"2018-06-30","Internet",1,996,TRUE,FALSE
882287,"Computer Sciences",200,"2016-06-30","Upstream",1,1765.86,TRUE,FALSE
882293,"Charter",1000,"2016-06-30","Internet",0.83,13000,TRUE,FALSE
882293,"Computer Sciences",200,"2016-06-30","Upstream",0.17,1440.38,FALSE,FALSE
882295,"Comcast",60,"2016-06-30","Internet",1,199.95,TRUE,FALSE
882296,"TCA Communications",50,"2017-06-30","Internet",1,4200,TRUE,FALSE
882299,"Computer Sciences",400,"2016-06-30","Upstream",1,2256.38,TRUE,FALSE
882304,"Winstream",100,"2017-03-18","Internet",1,1824,TRUE,FALSE
882306,"Winstream",100,"2018-06-30","Internet",1,1992,TRUE,FALSE
882307,"Computer Sciences",800,"2016-06-30","Upstream",1,4143.75,TRUE,FALSE
882310,"Cox",50,"2017-06-30","Internet",1,800,TRUE,FALSE
882311,"Jade Communications",1.54,"2016-06-30","Internet",1,79.95,TRUE,FALSE
882312,"Computer Sciences",250,"2016-06-30","Upstream",1,1508.19,TRUE,FALSE
882315,"South AR Tele",100,"2016-06-30","Internet",1,1099.99,TRUE,FALSE
882317,"SECOM,Inc",100,"2017-06-30","Internet",1,2000,TRUE,FALSE
882319,"Computer Sciences",400,"2016-06-30","Upstream",1,3656.61,TRUE,FALSE
882321,"AireArk Inc",100,"2016-06-30","Internet",1,1199.99,TRUE,FALSE
882324,"Computer Sciences",400,"2016-06-30","Upstream",1,1703.93,TRUE,FALSE
882325,"EAGLE-Net Alliance",50,"2016-06-30","Internet",1,661.7,TRUE,FALSE
882327,"AT&T",100,"2016-06-30","Internet",1,1951.84,TRUE,FALSE
882329,"Computer Sciences",1500,"2016-06-30","Upstream",1,71.8,TRUE,FALSE
882330,"CenturyLink",210,"2016-06-30","Internet",1,6816.38,TRUE,FALSE
882333,"E. Ritter",200,"2020-06-30","Internet",1,2850,TRUE,FALSE
882336,"AT&T",10000,"2018-06-30","Internet",0.87,3663.41,TRUE,FALSE
882336,"Computer Sciences",1500,"2016-06-30","Upstream",0.13,4570.06,FALSE,FALSE
882339,"Cox",200,"2016-06-30","Internet",0.67,2425.5,TRUE,FALSE
882339,"Windstream",100,"2016-06-30","Internet",0.33,1485,FALSE,FALSE
882341,"Computer Sciences",400,"2016-06-30","Upstream",1,1788.7,TRUE,FALSE
882343,"SECOM,Inc",100,"2016-06-30","Internet",1,900,TRUE,FALSE
882344,"Cox",100,"2017-06-30","Internet",1,275,TRUE,FALSE
882347,"Affiniti",1000,"2016-06-30","Upstream",0.99,1693.06,TRUE,FALSE
882347,"CenturyLink",12,"2016-06-30","Internet",0.01,119.95,FALSE,FALSE
882349,"Computer Sciences",1600,"2016-06-30","Upstream",1,5974.75,TRUE,FALSE
882350,"CenturyTel",200,"2018-02-10","Internet",1,2834,TRUE,FALSE
882353,"Affiniti",1000,"2017-06-30","Internet",0.5,3000,FALSE,FALSE
882353,"Comcast",1000,"2017-06-30","Internet",0.5,3444,FALSE,FALSE
882355,"Charter",500,"2017-06-30","Internet",0.93,3956,TRUE,FALSE
882355,"AT&T",20,"2018-06-30","Internet",0.04,1435.2,FALSE,FALSE
882355,"Computer Sciences",20,"2016-06-30","Upstream",0.04,563.1,FALSE,FALSE
882357,"TCA Communications",400,"2019-06-30","Internet",1,5400,TRUE,FALSE
882360,"Computer Sciences",400,"2016-06-30","Upstream",1,5314.49,TRUE,FALSE
882361,"CenturyLink",40,"2016-06-30","Internet",1,2614.43,TRUE,FALSE
882362,"Tek-Hut, Inc",100,"2017-06-30","Internet",1,1379.16,TRUE,FALSE
882366,"Computer Sciences",400,"2016-06-30","Upstream",1,3648.35,TRUE,FALSE
882370,"Computer Sciences",400,"2016-06-30","Upstream",1,2760.95,TRUE,FALSE
882371,"South AR Tele",100,"2016-06-30","Internet",1,1199,TRUE,FALSE
882374,"EAGLE-Net Alliance",1500,"2016-06-30","Internet",0.56,3852.34,TRUE,FALSE
882374,"CenturyLink",1000,"2016-06-30","Internet",0.37,6200,FALSE,FALSE
882374,"Comcast",200,"2016-06-30","Internet",0.07,2300,FALSE,FALSE
882376,"Computer Sciences",500,"2016-06-30","Upstream",1,4199.97,TRUE,FALSE
882383,"CenturyLink",1000,"2016-07-28","Internet",1,7490,TRUE,FALSE
882386,"Comcast",2000,"2018-06-30","Internet",1,4500,TRUE,FALSE
882387,"Computer Sciences",800,"2016-06-30","Upstream",0.73,2785.47,TRUE,FALSE
882387,"Charter",300,"2018-06-30","Internet",0.27,2820,FALSE,FALSE
882388,"Winstream",300,"2016-10-31","Internet",0.99,5750,TRUE,FALSE
882388,"AT&T",4.5,"2016-06-30","Internet",0.01,291.94,FALSE,FALSE
882393,"Zippytech",60,"2016-06-30","Internet",0.55,120,TRUE,FALSE
882393,"FastTrack Comm",50,"2016-06-30","Internet",0.45,346,FALSE,FALSE
882397,"Comcast",500,"2020-06-30","Internet",1,1500,TRUE,FALSE
882398,"Winstream",500,"2016-06-30","Internet",1,6723,TRUE,FALSE
882402,"TCA Communications",100,"2017-06-30","Internet",1,4710.35,TRUE,FALSE
882405,"SECOM,Inc",300,"2018-06-30","Internet",1,1900,TRUE,FALSE
882408,"TCA Communications",100,"2017-06-30","Internet",1,3499,TRUE,FALSE
882418,"EAGLE-Net Alliance",150,"2016-06-30","Internet",1,1078.7,TRUE,FALSE
882422,"Madison County",200,"2016-06-30","Internet",0.74,808.12,TRUE,FALSE
882422,"Winstream",70,"2017-06-30","Internet",0.26,4089.04,FALSE,FALSE
882423,"Kentec Comm",100,"2018-07-01","Internet",1,1000,TRUE,FALSE
882426,"CenturyLink",50,"2017-02-28","Internet",0.33,15577,FALSE,FALSE
882426,"Madison County",50,"2016-06-30","Internet",0.33,304.59,FALSE,FALSE
882426,"Tri-County Tele",50,"2017-02-17","Internet",0.33,750,FALSE,FALSE
882427,"Affiniti",50,"2018-06-30","Internet",1,785,TRUE,FALSE
882431,"E. Ritter",1000,"2016-06-30","Internet",1,5000,TRUE,FALSE
882435,"Nexus Systems, Inc.",100,"2019-06-30","Internet",1,3250,TRUE,FALSE
882438,"Winstream",1000,"2017-06-30","Internet",1,4785,TRUE,FALSE
882445,"Winstream",500,"2017-06-30","Internet",1,3870,TRUE,FALSE
882448,"CenturyLink",1000,"2017-06-30","Internet",1,5382,TRUE,FALSE
882453,"EAGLE-Net Alliance",200,"2017-06-30","Internet",1,1367,TRUE,FALSE
882455,"AT&T",500,"2016-06-30","Internet",1,4112,TRUE,FALSE
882458,"Charter",200,"2016-06-30","Internet",0.99,1990,TRUE,FALSE
882458,"CenturyLink",1.5,"2016-06-30","Internet",0.01,579.74,FALSE,FALSE
882459,"TCA Communications",100,"2017-06-30","Internet",0.71,2430,TRUE,FALSE
882459,"CenturyLink",40,"2016-06-30","Internet",0.29,304.85,FALSE,FALSE
882461,"CenturyLink",500,"2016-06-30","Internet",1,3835,TRUE,FALSE
882465,"Nucla Naturita ",48,"2016-06-30","Internet",1,90.17,TRUE,FALSE
882466,"Prairie Grove",150,"2018-06-30","Internet",1,857.95,TRUE,FALSE
882468,"EAGLE-Net Alliance",40,"2016-06-30","Internet",0.96,661.7,TRUE,FALSE
882468,"CenturyLink",1.5,"2016-06-30","Internet",0.04,135,FALSE,FALSE
882469,"Windstream",1000,"2016-06-30","Internet",1,6819,TRUE,FALSE
882471,"Cox",1000,"2018-06-30","Internet",1,3400,TRUE,FALSE
882474,"Winstream",100,"2017-07-30","Internet",1,4335.21,TRUE,FALSE
882475,"Fresno County",1000,"2017-06-30","Internet",1,2385,TRUE,FALSE
882479,"Magazine Tele",50,"2018-06-30","Internet",1,1000,TRUE,FALSE
882482,"Brainstorm Internet",100,"2017-06-30","Internet",1,870.2,TRUE,FALSE
882483,"TCA Communications",100,"2017-06-30","Internet",1,1600,TRUE,FALSE
882484,"AT&T",57,"2016-06-30","Internet",0.56,1011.24,TRUE,FALSE
882484,"Tulare County",45,"2020-06-30","Internet",0.44,3750,FALSE,FALSE
882491,"CenturyTel",60,"2016-06-30","Internet",1,2011.42,TRUE,FALSE
882494,"Cox",100,"2018-06-30","Internet",1,2200,TRUE,FALSE
882496,"LACOE",1000,"2018-06-30","Internet",1,3533.33,TRUE,FALSE
882497,"Tek-Hut, Inc",100,"2017-06-30","Internet",1,2137.06,TRUE,FALSE
882501,"Peetz Cooperative",100,"2016-06-30","Internet",1,2900,TRUE,FALSE
882504,"EAGLE-Net Alliance",40,"2016-06-30","Internet",1,620,TRUE,FALSE
882506,"E. Ritter",75,"2016-06-30","Internet",1,2100,TRUE,FALSE
882509,"Winstream",185,"2016-06-30","Internet",1,6150,TRUE,FALSE
882515,"Unite Private",2000,"2016-06-30","Internet",1,8000,TRUE,FALSE
882518,"AT&T",1000,"2018-06-30","Upstream",0.5,880.34,FALSE,FALSE
882518,"Comcast",1000,"2020-06-30","Upstream",0.5,1350.2928,FALSE,FALSE
882521,"CenturyLink",200,"2017-06-30","Internet",1,2659,TRUE,FALSE
882522,"EAGLE-Net Alliance",150,"2016-06-30","Internet",1,1158.5,TRUE,FALSE
882526,"GCI Comm",300,"2017-06-30","Internet",1,1372500,TRUE,FALSE
882528,"EAGLE-Net Alliance",100,"2016-06-30","Internet",1,985,TRUE,FALSE
882529,"Nexus Systems, Inc.",200,"2019-06-30","Internet",1,2950,TRUE,FALSE
882531,"CenturyLink",500,"2018-06-30","Internet",1,6412.75,TRUE,FALSE
882532,"AT&T",100,"2018-02-10","Upstream",1,755.47,TRUE,FALSE
882535,"SECOM,Inc",200,"2018-06-30","Internet",1,1400,TRUE,FALSE
882537,"AT&T",1000,"2016-06-30","Internet",1,7917.15,TRUE,FALSE
882538,"Alascom, Inc.",57,"2016-06-30","Internet",1,137400.28,TRUE,FALSE
882540,"Winstream",550,"2016-06-30","Internet",1,10503,TRUE,FALSE
882541,"Crestone Tele",80,"2016-06-30","Internet",1,810,TRUE,FALSE
882543,"GCI Comm",30,"2019-06-30","Internet",1,145713,TRUE,FALSE
882544,"Walnut Hill",200,"2019-06-30","Internet",1,3520,TRUE,FALSE
882545,"Cablevision",100,"2017-06-30","Internet",0.5,128,FALSE,FALSE
882545,"Charter",100,"2017-06-30","Internet",0.5,1920,FALSE,FALSE
882547,"unWired Broadband",50,"2020-06-30","Internet",1,2886,TRUE,FALSE
882548,"South AR Tele",1000,"2018-06-30","Internet",1,6099,TRUE,FALSE
882548,"AT&T",1.5,"2016-06-30","Internet",0,54.99,FALSE,FALSE
882550,"Jade Communications",100,"2016-06-30","Internet",1,1040,TRUE,FALSE
882554,"CenturyLink",50,"2016-06-30","Internet",0.5,3500,FALSE,FALSE
882554,"Jade Communications",50,"2016-06-30","Internet",0.5,540,FALSE,FALSE
882557,"Jade Communications",150,"2016-06-30","Internet",1,0,TRUE,FALSE
882558,"Winstream",100,"2016-06-30","Internet",1,3048.06,TRUE,FALSE
882562,"Jade Communications",15,"2017-06-30","Internet",1,1852,TRUE,FALSE
882564,"Verizon",1000,"2016-06-30","Internet",1,1819.2,TRUE,FALSE
882567,"EAGLE-Net Alliance",300,"2016-06-30","Internet",1,1941,TRUE,FALSE
882569,"Mountain View",200,"2016-06-30","Internet",1,2906.21,TRUE,FALSE
882570,"Affiniti",1000,"2016-06-30","Upstream",1,1693.06,TRUE,FALSE
882573,"Cox",150,"2017-06-30","Internet",1,673.34,TRUE,FALSE
882575,"Comcast",300,"2017-06-30","Internet",1,2700,TRUE,FALSE
882578,"Cox",30,"2016-06-30","Internet",1,383.14,TRUE,FALSE
882580,"Affiniti",100,"2016-06-30","Internet",0.78,950,TRUE,FALSE
882580,"Zippytech",20,"2016-06-30","Internet",0.16,40,FALSE,FALSE
882580,"Brainstorm Internet",8.5,"2016-06-30","Internet",0.07,357.905,FALSE,FALSE
882581,"GCI Comm",22,"2016-06-30","Internet",1,109.99,TRUE,FALSE
882583,"CVIN, LLC",1000,"2020-06-30","Upstream",1,2497.5,TRUE,FALSE
882584,"Winstream",105,"2016-06-30","Internet",1,3202.98,TRUE,FALSE
882585,"Big Sandy Telecom",50,"2016-06-30","Internet",1,1017.69,TRUE,FALSE
882588,"AT&T",144,"2016-06-30","Internet",1,864,TRUE,FALSE
